UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,267,24,,,1,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
New York,173,0,,,0,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
California,109,3,,1,1,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Massachusetts,92,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Georgia,22,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Florida,21,2,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Illinois,19,0,,,2,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
New Jersey,15,1,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Oregon,15,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Pennsylvania,11,0,,1,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
South Carolina,9,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Colorado,8,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Kentucky,8,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Texas,7,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Maryland,6,0,0,0,0,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Arizona,5,0,,,1,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Virginia,5,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
North Dakota,5,1,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
New Hampshire,4,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Nevada,4,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Rhode Island,3,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Tennessee,3,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Iowa,3,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Ohio,3,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Minnesota,3,0,,1,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Wisconsin,3,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
North Carolina,2,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Indiana,2,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Hawaii,2,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Michigan,2,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Connecticut,2,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Vermont,1,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Utah,1,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Kansas,1,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Missouri,1,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Oklahoma,1,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Nebraska,1,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
District of Columbia,1,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Louisiana,1,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Wuhan,3,0,,,,,Wed Mar 11 01:35:28 PDT 2020,1583915728
Grand Princess,21,0,,,,Source,Wed Mar 11 01:35:28 PDT 2020,1583915728
Diamond Princess,45,0,,,2,,Wed Mar 11 01:35:28 PDT 2020,1583915728
Alabama,0,0,,,,,Wed Mar 11 01:35:28 PDT 2020,1583915728
Alaska,0,0,,,,,Wed Mar 11 01:35:28 PDT 2020,1583915728
Arkansas,0,0,,,,,Wed Mar 11 01:35:28 PDT 2020,1583915728
Delaware,0,0,,,,,Wed Mar 11 01:35:28 PDT 2020,1583915728
Idaho,0,0,,,,,Wed Mar 11 01:35:28 PDT 2020,1583915728
Maine,0,0,,,,,Wed Mar 11 01:35:28 PDT 2020,1583915728
Mississippi,0,0,,,,,Wed Mar 11 01:35:28 PDT 2020,1583915728
Montana,0,0,,,,,Wed Mar 11 01:35:28 PDT 2020,1583915728
New Mexico,0,0,,,,,Wed Mar 11 01:35:28 PDT 2020,1583915728
South Dakota,0,0,,,,,Wed Mar 11 01:35:28 PDT 2020,1583915728
West Virginia,0,0,,,,,Wed Mar 11 01:35:28 PDT 2020,1583915728
Wyoming,0,0,,,,,Wed Mar 11 01:35:28 PDT 2020,1583915728
American Samoa,0,0,,,,,Wed Mar 11 01:35:28 PDT 2020,1583915728
Guam,0,0,,,,,Wed Mar 11 01:35:28 PDT 2020,1583915728
Northern Mariana Islands,0,0,,,,,Wed Mar 11 01:35:28 PDT 2020,1583915728
Puerto Rico,0,0,,,,,Wed Mar 11 01:35:28 PDT 2020,1583915728
U.S. Virgin Islands,0,0,,,,,Wed Mar 11 01:35:28 PDT 2020,1583915728
TBD,102,0,,,,,Wed Mar 11 01:35:28 PDT 2020,1583915728
U.S. TOTAL,1012,31,0,3,7,,Wed Mar 11 01:35:28 PDT 2020,1583915728
