UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,103,16,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
New York,89,0,,,0,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
California,83,1,,1,1,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Massachusetts,13,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Florida,11,2,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Colorado,8,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Oregon,7,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Texas,6,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Georgia,5,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Illinois,5,0,,,2,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Arizona,5,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
New Jersey,4,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Pennsylvania,4,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Maryland,3,0,0,0,0,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Rhode Island,3,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
New Hampshire,2,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Nevada,2,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
North Carolina,2,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
South Carolina,2,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Virginia,1,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Utah,1,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Kansas,1,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Missouri,1,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Minnesota,1,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Oklahoma,1,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Indiana,1,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Tennessee,1,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Kentucky,1,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Wisconsin,1,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Nebraska,1,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Hawaii,1,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
District of Columbia,1,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Wuhan,3,0,,,,,Sat Mar  7 19:25:55 PST 2020,1583637955
Grand Princess,21,0,,,,Source,Sat Mar  7 19:25:55 PST 2020,1583637955
Diamond Princess,45,0,,,2,,Sat Mar  7 19:25:55 PST 2020,1583637955
U.S. TOTAL,439,19,0,0,5,,Sat Mar  7 19:25:55 PST 2020,1583637955
