UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,367,29,,,1,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
New York,173,0,,,0,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
California,109,3,,1,1,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Massachusetts,92,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
New Jersey,23,1,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Georgia,22,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Florida,21,2,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Illinois,19,0,,,2,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Oregon,15,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Iowa,14,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
Pennsylvania,11,0,,1,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
South Carolina,9,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Colorado,8,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Kentucky,8,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Texas,7,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Maryland,6,0,0,0,0,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Arizona,5,0,,,1,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Wisconsin,6,0,,,1,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Virginia,5,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
South Dakota,5,1,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
New Hampshire,4,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Nevada,4,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Rhode Island,3,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Tennessee,3,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Ohio,3,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Minnesota,3,0,,1,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
North Carolina,2,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Indiana,2,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Hawaii,2,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Michigan,2,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Connecticut,2,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Vermont,1,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Utah,1,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Kansas,1,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Missouri,1,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Oklahoma,1,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Nebraska,1,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
District of Columbia,1,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Louisiana,1,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Wuhan,3,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
Grand Princess,21,0,,,,Source,Wed Mar 11 17:05:36 PDT 2020,1583971536
Diamond Princess,45,0,,,2,,Wed Mar 11 17:05:36 PDT 2020,1583971536
Alabama,0,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
Alaska,0,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
Arkansas,0,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
Delaware,0,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
Idaho,0,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
Maine,0,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
Mississippi,0,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
Montana,0,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
New Mexico,0,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
North Dakota,0,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
West Virginia,0,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
Wyoming,0,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
American Samoa,0,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
Guam,0,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
Northern Mariana Islands,0,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
Puerto Rico,0,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
U.S. Virgin Islands,0,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
TBD,156,0,,,,,Wed Mar 11 17:05:36 PDT 2020,1583971536
U.S. TOTAL,1188,36,0,3,8,,Wed Mar 11 17:05:36 PDT 2020,1583971536
