UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,103,16,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
New York,76,0,,,0,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
California,75,1,,1,1,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Massachusetts,13,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Colorado,8,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Florida,8,2,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Oregon,7,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Texas,6,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Georgia,5,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Illinois,5,0,,,2,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Arizona,5,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
New Jersey,4,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Maryland,3,0,0,0,0,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Rhode Island,3,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
New Hampshire,2,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Pennsylvania,2,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Nevada,2,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
North Carolina,2,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
South Carolina,2,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Utah,1,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Minnesota,1,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Oklahoma,1,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Indiana,1,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Tennessee,1,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Kentucky,1,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Wisconsin,1,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Nebraska,1,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Hawaii,1,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Wuhan,3,0,,,,,Sat Mar  7 13:49:52 PST 2020,1583617792
Grand Princess,21,0,,,,Source,Sat Mar  7 13:49:52 PST 2020,1583617792
Diamond Princess,45,0,,,2,,Sat Mar  7 13:49:52 PST 2020,1583617792
U.S. TOTAL,409,19,0,0,5,,Sat Mar  7 13:49:52 PST 2020,1583617792
