UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,105,16,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
New York,89,0,,,0,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
California,83,1,,1,1,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Massachusetts,13,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Florida,11,2,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Colorado,8,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Oregon,7,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Texas,6,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Georgia,5,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Illinois,5,0,,,2,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Arizona,5,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
New Jersey,4,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Pennsylvania,4,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Maryland,3,0,0,0,0,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Rhode Island,3,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
New Hampshire,2,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Nevada,2,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
North Carolina,2,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
South Carolina,2,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Vermont,1,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Virginia,1,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Utah,1,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Kansas,1,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Missouri,1,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Minnesota,1,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Oklahoma,1,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Indiana,1,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Tennessee,1,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Kentucky,1,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Wisconsin,1,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Nebraska,1,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Hawaii,1,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
District of Columbia,1,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Wuhan,3,0,,,,,Sat Mar  7 19:55:24 PST 2020,1583639724
Grand Princess,21,0,,,,Source,Sat Mar  7 19:55:24 PST 2020,1583639724
Diamond Princess,45,0,,,2,,Sat Mar  7 19:55:24 PST 2020,1583639724
U.S. TOTAL,442,19,0,0,5,,Sat Mar  7 19:55:24 PST 2020,1583639724
