UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,367,29,,,1,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
New York,216,0,,,0,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
California,109,3,,1,1,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Massachusetts,92,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
New Jersey,23,1,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Georgia,22,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Florida,21,2,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Illinois,19,0,,,2,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Oregon,15,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Iowa,14,0,,,,,Sun Mar 15 17:37:40 PDT 2020,1584319060
Pennsylvania,11,0,,1,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
South Carolina,9,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Arizona,9,0,,,1,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Colorado,8,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Kentucky,8,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Texas,7,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Maryland,6,0,0,0,0,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Wisconsin,6,0,,,1,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Virginia,5,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
South Dakota,5,1,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
New Hampshire,4,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Nevada,4,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Rhode Island,3,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Tennessee,3,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Ohio,3,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Minnesota,3,0,,1,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
North Carolina,2,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Indiana,2,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Hawaii,2,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Michigan,2,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Puerto Rico,2,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Connecticut,2,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Vermont,1,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Utah,1,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Kansas,1,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Missouri,1,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Oklahoma,1,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Nebraska,1,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
District of Columbia,1,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Mississippi,1,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Louisiana,1,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Wuhan,3,0,,,,,Sun Mar 15 17:37:40 PDT 2020,1584319060
Grand Princess,21,0,,,,Source,Sun Mar 15 17:37:40 PDT 2020,1584319060
Diamond Princess,45,0,,,2,,Sun Mar 15 17:37:40 PDT 2020,1584319060
Alabama,0,0,,,,,Sun Mar 15 17:37:40 PDT 2020,1584319060
Alaska,0,0,,,,,Sun Mar 15 17:37:40 PDT 2020,1584319060
Arkansas,0,0,,,,,Sun Mar 15 17:37:40 PDT 2020,1584319060
Delaware,0,0,,,,,Sun Mar 15 17:37:40 PDT 2020,1584319060
Idaho,0,0,,,,,Sun Mar 15 17:37:40 PDT 2020,1584319060
Maine,0,0,,,,,Sun Mar 15 17:37:40 PDT 2020,1584319060
Montana,0,0,,,,,Sun Mar 15 17:37:40 PDT 2020,1584319060
New Mexico,0,0,,,,,Sun Mar 15 17:37:40 PDT 2020,1584319060
North Dakota,0,0,,,,,Sun Mar 15 17:37:40 PDT 2020,1584319060
West Virginia,0,0,,,,,Sun Mar 15 17:37:40 PDT 2020,1584319060
Wyoming,0,0,,,,,Sun Mar 15 17:37:40 PDT 2020,1584319060
American Samoa,0,0,,,,,Sun Mar 15 17:37:40 PDT 2020,1584319060
Guam,0,0,,,,,Sun Mar 15 17:37:40 PDT 2020,1584319060
Northern Mariana Islands,0,0,,,,,Sun Mar 15 17:37:40 PDT 2020,1584319060
U.S. Virgin Islands,0,0,,,,,Sun Mar 15 17:37:40 PDT 2020,1584319060
TBD,950,5,,,,,Sun Mar 15 17:37:40 PDT 2020,1584319060
U.S. TOTAL,2032,41,0,3,8,,Sun Mar 15 17:37:40 PDT 2020,1584319060
