UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,80,13,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
California,64,1,,1,1,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
New York,44,0,0,0,0,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Massachusetts,8,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Colorado,8,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Florida,7,2,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Texas,6,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Illinois,5,0,,,2,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
New Jersey,4,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Maryland,3,0,0,0,0,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Oregon,3,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Georgia,3,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Arizona,3,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Rhode Island,3,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
New Hampshire,2,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Pennsylvania,2,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Nevada,2,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
North Carolina,2,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
South Carolina,2,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Utah,1,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Minnesota,1,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Oklahoma,1,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Indiana,1,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Tennessee,1,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Kentucky,1,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Wisconsin,1,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Nebraska,1,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Hawaii,1,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Wuhan,3,0,,,,,Fri Mar  6 20:54:55 PST 2020,1583556895
Grand Princess,21,0,,,,Source,Fri Mar  6 20:54:55 PST 2020,1583556895
Diamond Princess,45,0,,,2,,Fri Mar  6 20:54:55 PST 2020,1583556895
U.S. TOTAL,329,16,0,0,5,,Fri Mar  6 20:54:55 PST 2020,1583556895
