UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,81,13,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
New York,76,0,,,0,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
California,64,1,,1,1,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Massachusetts,13,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Colorado,8,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Florida,7,2,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Oregon,7,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Texas,6,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Illinois,5,0,,,2,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Arizona,5,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
New Jersey,4,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Maryland,3,0,0,0,0,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Georgia,3,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Rhode Island,3,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
New Hampshire,2,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Pennsylvania,2,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Nevada,2,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
North Carolina,2,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
South Carolina,2,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Utah,1,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Minnesota,1,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Oklahoma,1,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Indiana,1,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Tennessee,1,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Kentucky,1,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Wisconsin,1,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Nebraska,1,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Hawaii,1,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Wuhan,3,0,,,,,Sat Mar  7 10:34:37 PST 2020,1583606077
Grand Princess,21,0,,,,Source,Sat Mar  7 10:34:37 PST 2020,1583606077
Diamond Princess,45,0,,,2,,Sat Mar  7 10:34:37 PST 2020,1583606077
U.S. TOTAL,373,16,0,0,5,,Sat Mar  7 10:34:37 PST 2020,1583606077
