UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,79,13,,,,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
California,60,1,,1,1,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
New York,33,0,0,0,0,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
Massachusetts,8,0,,,,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
Texas,6,0,,,,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
Illinois,5,0,,,2,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
Florida,4,0,,,,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
Maryland,3,0,0,0,0,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
Oregon,3,0,,,,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
Georgia,3,0,,,,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
New Hampshire,2,0,,,,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
Rhode Island,2,0,,,,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
New Jersey,2,0,,,,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
Colorado,2,0,,,,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
Nevada,2,0,,,,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
North Carolina,2,0,,,,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
Indiana,1,0,,,,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
Tennessee,1,0,,,,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
Wisconsin,1,0,,,,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
Arizona,3,0,,,,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
Pennsylvania,2,0,,,,Source,Fri Mar  6 14:17:26 PST 2020,1583533046
Wuhan,3,0,,,,,Fri Mar  6 14:17:26 PST 2020,1583533046
Diamond Princess,45,0,,,2,,Fri Mar  6 14:17:26 PST 2020,1583533046
U.S. TOTAL,272,14,0,0,5,,Fri Mar  6 14:17:26 PST 2020,1583533046
