UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,80,13,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
New York,76,0,,,0,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
California,64,1,,1,1,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Massachusetts,8,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Colorado,8,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Florida,7,2,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Oregon,7,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Texas,6,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Illinois,5,0,,,2,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
New Jersey,4,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Maryland,3,0,0,0,0,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Georgia,3,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Arizona,3,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Rhode Island,3,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
New Hampshire,2,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Pennsylvania,2,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Nevada,2,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
North Carolina,2,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
South Carolina,2,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Utah,1,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Minnesota,1,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Oklahoma,1,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Indiana,1,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Tennessee,1,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Kentucky,1,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Wisconsin,1,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Nebraska,1,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Hawaii,1,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Wuhan,3,0,,,,,Sat Mar  7 10:12:19 PST 2020,1583604739
Grand Princess,21,0,,,,Source,Sat Mar  7 10:12:19 PST 2020,1583604739
Diamond Princess,45,0,,,2,,Sat Mar  7 10:12:19 PST 2020,1583604739
U.S. TOTAL,365,16,0,0,5,,Sat Mar  7 10:12:19 PST 2020,1583604739
