UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,79,13,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
California,64,1,,1,1,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
New York,44,0,0,0,0,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Massachusetts,8,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Colorado,8,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Texas,6,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Illinois,5,0,,,2,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Florida,4,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
New Jersey,4,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Maryland,3,0,0,0,0,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Oregon,3,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Georgia,3,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Arizona,3,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Rhode Island,3,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
New Hampshire,2,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Pennsylvania,2,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Nevada,2,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
North Carolina,2,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Oklahoma,1,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Indiana,1,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Tennessee,1,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Kentucky,1,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Wisconsin,1,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Nebraska,1,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Wuhan,3,0,,,,,Fri Mar  6 16:49:41 PST 2020,1583542181
Grand Princess,21,0,,,,Source,Fri Mar  6 16:49:41 PST 2020,1583542181
Diamond Princess,45,0,,,2,,Fri Mar  6 16:49:41 PST 2020,1583542181
U.S. TOTAL,320,14,0,0,5,,Fri Mar  6 16:49:41 PST 2020,1583542181
