UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,79,13,,,,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
California,60,1,,1,1,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
New York,33,0,0,0,0,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
Massachusetts,8,0,,,,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
Texas,6,0,,,,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
Illinois,5,0,,,2,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
Florida,4,0,,,,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
Maryland,3,0,0,0,0,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
Oregon,3,0,,,,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
Georgia,3,0,,,,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
New Hampshire,2,0,,,,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
Rhode Island,2,0,,,,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
New Jersey,2,0,,,,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
Colorado,2,0,,,,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
Nevada,2,0,,,,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
North Carolina,2,0,,,,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
Indiana,1,0,,,,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
Tennessee,1,0,,,,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
Wisconsin,1,0,,,,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
Arizona,3,0,,,,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
Pennsylvania,2,0,,,,Source,Fri Mar  6 14:12:36 PST 2020,1583532756
Wuhan,3,0,,,,,Fri Mar  6 14:12:36 PST 2020,1583532756
Diamond Princess,45,0,,,2,,Fri Mar  6 14:12:36 PST 2020,1583532756
U.S. TOTAL,272,14,0,0,5,,Fri Mar  6 14:12:36 PST 2020,1583532756
