UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,367,29,,,1,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
New York,216,0,,,0,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
California,109,3,,1,1,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Massachusetts,92,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
New Jersey,23,1,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Georgia,22,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Florida,21,2,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Illinois,19,0,,,2,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Oregon,15,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Iowa,14,0,,,,,Fri Mar 13 12:02:24 PDT 2020,1584126144
Pennsylvania,11,0,,1,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
South Carolina,9,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Arizona,9,0,,,1,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Colorado,8,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Kentucky,8,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Texas,7,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Maryland,6,0,0,0,0,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Wisconsin,6,0,,,1,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Virginia,5,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
South Dakota,5,1,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
New Hampshire,4,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Nevada,4,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Rhode Island,3,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Tennessee,3,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Ohio,3,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Minnesota,3,0,,1,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
North Carolina,2,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Indiana,2,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Hawaii,2,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Michigan,2,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Connecticut,2,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Vermont,1,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Utah,1,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Kansas,1,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Missouri,1,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Oklahoma,1,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Nebraska,1,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
District of Columbia,1,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Mississippi,1,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Louisiana,1,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Wuhan,3,0,,,,,Fri Mar 13 12:02:24 PDT 2020,1584126144
Grand Princess,21,0,,,,Source,Fri Mar 13 12:02:24 PDT 2020,1584126144
Diamond Princess,45,0,,,2,,Fri Mar 13 12:02:24 PDT 2020,1584126144
Alabama,0,0,,,,,Fri Mar 13 12:02:24 PDT 2020,1584126144
Alaska,0,0,,,,,Fri Mar 13 12:02:24 PDT 2020,1584126144
Arkansas,0,0,,,,,Fri Mar 13 12:02:24 PDT 2020,1584126144
Delaware,0,0,,,,,Fri Mar 13 12:02:24 PDT 2020,1584126144
Idaho,0,0,,,,,Fri Mar 13 12:02:24 PDT 2020,1584126144
Maine,0,0,,,,,Fri Mar 13 12:02:24 PDT 2020,1584126144
Montana,0,0,,,,,Fri Mar 13 12:02:24 PDT 2020,1584126144
New Mexico,0,0,,,,,Fri Mar 13 12:02:24 PDT 2020,1584126144
North Dakota,0,0,,,,,Fri Mar 13 12:02:24 PDT 2020,1584126144
West Virginia,0,0,,,,,Fri Mar 13 12:02:24 PDT 2020,1584126144
Wyoming,0,0,,,,,Fri Mar 13 12:02:24 PDT 2020,1584126144
American Samoa,0,0,,,,,Fri Mar 13 12:02:24 PDT 2020,1584126144
Guam,0,0,,,,,Fri Mar 13 12:02:24 PDT 2020,1584126144
Northern Mariana Islands,0,0,,,,,Fri Mar 13 12:02:24 PDT 2020,1584126144
Puerto Rico,0,0,,,,,Fri Mar 13 12:02:24 PDT 2020,1584126144
U.S. Virgin Islands,0,0,,,,,Fri Mar 13 12:02:24 PDT 2020,1584126144
TBD,752,5,,,,,Fri Mar 13 12:02:24 PDT 2020,1584126144
U.S. TOTAL,1832,41,0,3,8,,Fri Mar 13 12:02:24 PDT 2020,1584126144
