UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,81,13,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
New York,76,0,,,0,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
California,64,1,,1,1,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Massachusetts,13,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Colorado,8,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Florida,7,2,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Oregon,7,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Texas,6,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Illinois,5,0,,,2,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Arizona,5,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
New Jersey,4,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Maryland,3,0,0,0,0,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Georgia,3,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Rhode Island,3,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
New Hampshire,2,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Pennsylvania,2,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Nevada,2,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
North Carolina,2,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
South Carolina,2,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Utah,1,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Minnesota,1,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Oklahoma,1,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Indiana,1,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Tennessee,1,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Kentucky,1,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Wisconsin,1,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Nebraska,1,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Hawaii,1,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Wuhan,3,0,,,,,Sat Mar  7 10:42:20 PST 2020,1583606540
Grand Princess,21,0,,,,Source,Sat Mar  7 10:42:20 PST 2020,1583606540
Diamond Princess,45,0,,,2,,Sat Mar  7 10:42:20 PST 2020,1583606540
U.S. TOTAL,373,16,0,0,5,,Sat Mar  7 10:42:20 PST 2020,1583606540
