UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,103,16,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
New York,76,0,,,0,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
California,75,1,,1,1,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Massachusetts,13,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Colorado,8,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Florida,8,2,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Oregon,7,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Texas,6,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Georgia,5,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Illinois,5,0,,,2,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Arizona,5,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
New Jersey,4,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Maryland,3,0,0,0,0,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Rhode Island,3,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
New Hampshire,2,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Pennsylvania,2,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Nevada,2,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
North Carolina,2,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
South Carolina,2,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Utah,1,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Minnesota,1,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Oklahoma,1,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Indiana,1,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Tennessee,1,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Kentucky,1,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Wisconsin,1,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Nebraska,1,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Hawaii,1,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
District of Columbia,1,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Wuhan,3,0,,,,,Sat Mar  7 14:47:40 PST 2020,1583621260
Grand Princess,21,0,,,,Source,Sat Mar  7 14:47:40 PST 2020,1583621260
Diamond Princess,45,0,,,2,,Sat Mar  7 14:47:40 PST 2020,1583621260
U.S. TOTAL,410,19,0,0,5,,Sat Mar  7 14:47:40 PST 2020,1583621260
