UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,79,13,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
California,64,1,,1,1,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
New York,44,0,0,0,0,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Massachusetts,8,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Colorado,8,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Texas,6,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Illinois,5,0,,,2,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Florida,4,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
New Jersey,4,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Maryland,3,0,0,0,0,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Oregon,3,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Georgia,3,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Arizona,3,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Rhode Island,3,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
New Hampshire,2,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Pennsylvania,2,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Nevada,2,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
North Carolina,2,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Oklahoma,1,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Indiana,1,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Tennessee,1,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Kentucky,1,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Wisconsin,1,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Nebraska,1,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Hawaii,1,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Wuhan,3,0,,,,,Fri Mar  6 17:51:40 PST 2020,1583545900
Grand Princess,21,0,,,,Source,Fri Mar  6 17:51:40 PST 2020,1583545900
Diamond Princess,45,0,,,2,,Fri Mar  6 17:51:40 PST 2020,1583545900
U.S. TOTAL,321,14,0,0,5,,Fri Mar  6 17:51:40 PST 2020,1583545900
