UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,80,13,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
California,64,1,,1,1,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
New York,44,0,0,0,0,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Massachusetts,8,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Colorado,8,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Florida,7,2,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Texas,6,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Illinois,5,0,,,2,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
New Jersey,4,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Maryland,3,0,0,0,0,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Oregon,3,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Georgia,3,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Arizona,3,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Rhode Island,3,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
New Hampshire,2,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Pennsylvania,2,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Nevada,2,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
North Carolina,2,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
South Carolina,2,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Utah,1,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Minnesota,1,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Oklahoma,1,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Indiana,1,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Tennessee,1,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Kentucky,1,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Wisconsin,1,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Nebraska,1,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Hawaii,1,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Wuhan,3,0,,,,,Sat Mar  7 09:05:39 PST 2020,1583600739
Grand Princess,21,0,,,,Source,Sat Mar  7 09:05:39 PST 2020,1583600739
Diamond Princess,45,0,,,2,,Sat Mar  7 09:05:39 PST 2020,1583600739
U.S. TOTAL,329,16,0,0,5,,Sat Mar  7 09:05:39 PST 2020,1583600739
