UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,80,13,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
New York,76,0,,,0,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
California,64,1,,1,1,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Massachusetts,8,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Colorado,8,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Florida,7,2,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Texas,6,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Illinois,5,0,,,2,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
New Jersey,4,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Maryland,3,0,0,0,0,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Oregon,3,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Georgia,3,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Arizona,3,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Rhode Island,3,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
New Hampshire,2,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Pennsylvania,2,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Nevada,2,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
North Carolina,2,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
South Carolina,2,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Utah,1,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Minnesota,1,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Oklahoma,1,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Indiana,1,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Tennessee,1,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Kentucky,1,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Wisconsin,1,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Nebraska,1,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Hawaii,1,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Wuhan,3,0,,,,,Sat Mar  7 09:23:46 PST 2020,1583601826
Grand Princess,21,0,,,,Source,Sat Mar  7 09:23:46 PST 2020,1583601826
Diamond Princess,45,0,,,2,,Sat Mar  7 09:23:46 PST 2020,1583601826
U.S. TOTAL,361,16,0,0,5,,Sat Mar  7 09:23:46 PST 2020,1583601826
