UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,80,13,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
California,64,1,,1,1,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
New York,44,0,0,0,0,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Massachusetts,8,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Colorado,8,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Florida,7,2,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Texas,6,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Illinois,5,0,,,2,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
New Jersey,4,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Maryland,3,0,0,0,0,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Oregon,3,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Georgia,3,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Arizona,3,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Rhode Island,3,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
New Hampshire,2,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Pennsylvania,2,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Nevada,2,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
North Carolina,2,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
South Carolina,2,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Utah,1,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Minnesota,1,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Oklahoma,1,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Indiana,1,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Tennessee,1,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Kentucky,1,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Wisconsin,1,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Nebraska,1,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Hawaii,1,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Wuhan,3,0,,,,,Sat Mar  7 08:19:31 PST 2020,1583597971
Grand Princess,21,0,,,,Source,Sat Mar  7 08:19:31 PST 2020,1583597971
Diamond Princess,45,0,,,2,,Sat Mar  7 08:19:31 PST 2020,1583597971
U.S. TOTAL,329,16,0,0,5,,Sat Mar  7 08:19:31 PST 2020,1583597971
