UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,79,13,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
California,64,1,,1,1,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
New York,44,0,0,0,0,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Massachusetts,8,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Colorado,8,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Texas,6,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Illinois,5,0,,,2,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Florida,4,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
New Jersey,4,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Maryland,3,0,0,0,0,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Oregon,3,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Georgia,3,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Arizona,3,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Rhode Island,3,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
New Hampshire,2,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Pennsylvania,2,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Nevada,2,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
North Carolina,2,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Oklahoma,1,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Indiana,1,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Tennessee,1,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Kentucky,1,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Wisconsin,1,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Nebraska,1,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Hawaii,1,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Wuhan,3,0,,,,,Fri Mar  6 19:22:19 PST 2020,1583551339
Grand Princess,21,0,,,,Source,Fri Mar  6 19:22:19 PST 2020,1583551339
Diamond Princess,45,0,,,2,,Fri Mar  6 19:22:19 PST 2020,1583551339
U.S. TOTAL,321,14,0,0,5,,Fri Mar  6 19:22:19 PST 2020,1583551339
