UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,80,13,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
California,64,1,,1,1,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
New York,44,0,0,0,0,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Massachusetts,8,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Colorado,8,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Florida,7,2,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Texas,6,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Illinois,5,0,,,2,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
New Jersey,4,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Maryland,3,0,0,0,0,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Oregon,3,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Georgia,3,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Arizona,3,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Rhode Island,3,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
New Hampshire,2,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Pennsylvania,2,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Nevada,2,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
North Carolina,2,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
South Carolina,2,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Utah,1,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Minnesota,1,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Oklahoma,1,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Indiana,1,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Tennessee,1,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Kentucky,1,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Wisconsin,1,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Nebraska,1,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Hawaii,1,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Wuhan,3,0,,,,,Fri Mar  6 20:04:29 PST 2020,1583553869
Grand Princess,21,0,,,,Source,Fri Mar  6 20:04:29 PST 2020,1583553869
Diamond Princess,45,0,,,2,,Fri Mar  6 20:04:29 PST 2020,1583553869
U.S. TOTAL,329,16,0,0,5,,Fri Mar  6 20:04:29 PST 2020,1583553869
