UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,367,29,,,1,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
New York,216,0,,,0,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
California,109,3,,1,1,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Massachusetts,92,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
New Jersey,23,1,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Georgia,22,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Florida,21,2,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Illinois,19,0,,,2,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Oregon,15,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Iowa,14,0,,,,,Sun Mar 15 19:43:26 PDT 2020,1584326606
Pennsylvania,11,0,,1,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
South Carolina,9,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Arizona,9,0,,,1,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Colorado,8,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Kentucky,8,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Texas,7,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Maryland,6,0,0,0,0,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Wisconsin,6,0,,,1,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Virginia,5,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
South Dakota,5,1,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
New Hampshire,4,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Nevada,4,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Rhode Island,3,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Tennessee,3,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Ohio,3,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Minnesota,3,0,,1,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
North Carolina,2,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Indiana,2,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Hawaii,2,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Michigan,2,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Puerto Rico,2,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Connecticut,2,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Vermont,1,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Utah,1,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Kansas,1,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Missouri,1,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Oklahoma,1,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Nebraska,1,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
District of Columbia,1,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Mississippi,1,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Louisiana,1,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Wuhan,3,0,,,,,Sun Mar 15 19:43:26 PDT 2020,1584326606
Grand Princess,21,0,,,,Source,Sun Mar 15 19:43:26 PDT 2020,1584326606
Diamond Princess,45,0,,,2,,Sun Mar 15 19:43:26 PDT 2020,1584326606
Alabama,0,0,,,,,Sun Mar 15 19:43:26 PDT 2020,1584326606
Alaska,0,0,,,,,Sun Mar 15 19:43:26 PDT 2020,1584326606
Arkansas,0,0,,,,,Sun Mar 15 19:43:26 PDT 2020,1584326606
Delaware,0,0,,,,,Sun Mar 15 19:43:26 PDT 2020,1584326606
Idaho,0,0,,,,,Sun Mar 15 19:43:26 PDT 2020,1584326606
Maine,0,0,,,,,Sun Mar 15 19:43:26 PDT 2020,1584326606
Montana,0,0,,,,,Sun Mar 15 19:43:26 PDT 2020,1584326606
New Mexico,0,0,,,,,Sun Mar 15 19:43:26 PDT 2020,1584326606
North Dakota,0,0,,,,,Sun Mar 15 19:43:26 PDT 2020,1584326606
West Virginia,0,0,,,,,Sun Mar 15 19:43:26 PDT 2020,1584326606
Wyoming,0,0,,,,,Sun Mar 15 19:43:26 PDT 2020,1584326606
American Samoa,0,0,,,,,Sun Mar 15 19:43:26 PDT 2020,1584326606
Guam,0,0,,,,,Sun Mar 15 19:43:26 PDT 2020,1584326606
Northern Mariana Islands,0,0,,,,,Sun Mar 15 19:43:26 PDT 2020,1584326606
U.S. Virgin Islands,0,0,,,,,Sun Mar 15 19:43:26 PDT 2020,1584326606
TBD,950,5,,,,,Sun Mar 15 19:43:26 PDT 2020,1584326606
U.S. TOTAL,2032,41,0,3,8,,Sun Mar 15 19:43:26 PDT 2020,1584326606
