UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,80,13,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
California,64,1,,1,1,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
New York,44,0,0,0,0,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Massachusetts,8,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Colorado,8,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Florida,7,2,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Texas,6,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Illinois,5,0,,,2,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
New Jersey,4,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Maryland,3,0,0,0,0,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Oregon,3,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Georgia,3,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Arizona,3,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Rhode Island,3,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
New Hampshire,2,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Pennsylvania,2,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Nevada,2,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
North Carolina,2,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
South Carolina,2,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Utah,1,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Minnesota,1,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Oklahoma,1,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Indiana,1,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Tennessee,1,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Kentucky,1,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Wisconsin,1,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Nebraska,1,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Hawaii,1,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Wuhan,3,0,,,,,Sat Mar  7 08:33:08 PST 2020,1583598788
Grand Princess,21,0,,,,Source,Sat Mar  7 08:33:08 PST 2020,1583598788
Diamond Princess,45,0,,,2,,Sat Mar  7 08:33:08 PST 2020,1583598788
U.S. TOTAL,329,16,0,0,5,,Sat Mar  7 08:33:08 PST 2020,1583598788
