UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,79,13,,,,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
California,60,1,,1,1,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
New York,33,0,0,0,0,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
Massachusetts,8,0,,,,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
Texas,6,0,,,,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
Illinois,5,0,,,2,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
Florida,4,0,,,,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
Maryland,3,0,0,0,0,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
Oregon,3,0,,,,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
Georgia,3,0,,,,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
New Hampshire,2,0,,,,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
Rhode Island,2,0,,,,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
New Jersey,2,0,,,,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
Colorado,2,0,,,,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
Nevada,2,0,,,,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
North Carolina,2,0,,,,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
Indiana,1,0,,,,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
Tennessee,1,0,,,,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
Wisconsin,1,0,,,,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
Arizona,3,0,,,,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
Pennsylvania,2,0,,,,Source,Fri Mar  6 13:34:27 PST 2020,1583530467
Wuhan,3,0,,,,,Fri Mar  6 13:34:27 PST 2020,1583530467
Diamond Princess,45,0,,,2,,Fri Mar  6 13:34:27 PST 2020,1583530467
U.S. TOTAL,272,14,0,0,5,,Fri Mar  6 13:34:27 PST 2020,1583530467
