UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,80,13,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
California,64,1,,1,1,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
New York,44,0,0,0,0,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Massachusetts,8,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Colorado,8,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Florida,7,2,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Texas,6,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Illinois,5,0,,,2,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
New Jersey,4,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Maryland,3,0,0,0,0,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Oregon,3,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Georgia,3,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Arizona,3,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Rhode Island,3,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
New Hampshire,2,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Pennsylvania,2,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Nevada,2,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
North Carolina,2,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
South Carolina,2,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Utah,1,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Minnesota,1,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Oklahoma,1,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Indiana,1,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Tennessee,1,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Kentucky,1,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Wisconsin,1,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Nebraska,1,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Hawaii,1,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Wuhan,3,0,,,,,Fri Mar  6 22:05:02 PST 2020,1583561102
Grand Princess,21,0,,,,Source,Fri Mar  6 22:05:02 PST 2020,1583561102
Diamond Princess,45,0,,,2,,Fri Mar  6 22:05:02 PST 2020,1583561102
U.S. TOTAL,329,16,0,0,5,,Fri Mar  6 22:05:02 PST 2020,1583561102
