UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,267,24,,,1,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
New York,173,0,,,0,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
California,109,3,,1,1,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Massachusetts,92,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Georgia,22,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Florida,21,2,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Illinois,19,0,,,2,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
New Jersey,15,1,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Oregon,15,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Pennsylvania,11,0,,1,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
South Carolina,9,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Colorado,8,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Kentucky,8,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Texas,7,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Maryland,6,0,0,0,0,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Arizona,5,0,,,1,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Virginia,5,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
South Dakota,5,1,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
New Hampshire,4,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Nevada,4,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Rhode Island,3,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Tennessee,3,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Iowa,3,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Ohio,3,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Minnesota,3,0,,1,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Wisconsin,3,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
North Carolina,2,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Indiana,2,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Hawaii,2,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Michigan,2,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Connecticut,2,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Vermont,1,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Utah,1,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Kansas,1,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Missouri,1,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Oklahoma,1,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Nebraska,1,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
District of Columbia,1,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Louisiana,1,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Wuhan,3,0,,,,,Wed Mar 11 08:54:50 PDT 2020,1583942090
Grand Princess,21,0,,,,Source,Wed Mar 11 08:54:50 PDT 2020,1583942090
Diamond Princess,45,0,,,2,,Wed Mar 11 08:54:50 PDT 2020,1583942090
Alabama,0,0,,,,,Wed Mar 11 08:54:50 PDT 2020,1583942090
Alaska,0,0,,,,,Wed Mar 11 08:54:50 PDT 2020,1583942090
Arkansas,0,0,,,,,Wed Mar 11 08:54:50 PDT 2020,1583942090
Delaware,0,0,,,,,Wed Mar 11 08:54:50 PDT 2020,1583942090
Idaho,0,0,,,,,Wed Mar 11 08:54:50 PDT 2020,1583942090
Maine,0,0,,,,,Wed Mar 11 08:54:50 PDT 2020,1583942090
Mississippi,0,0,,,,,Wed Mar 11 08:54:50 PDT 2020,1583942090
Montana,0,0,,,,,Wed Mar 11 08:54:50 PDT 2020,1583942090
New Mexico,0,0,,,,,Wed Mar 11 08:54:50 PDT 2020,1583942090
North Dakota,0,0,,,,,Wed Mar 11 08:54:50 PDT 2020,1583942090
West Virginia,0,0,,,,,Wed Mar 11 08:54:50 PDT 2020,1583942090
Wyoming,0,0,,,,,Wed Mar 11 08:54:50 PDT 2020,1583942090
American Samoa,0,0,,,,,Wed Mar 11 08:54:50 PDT 2020,1583942090
Guam,0,0,,,,,Wed Mar 11 08:54:50 PDT 2020,1583942090
Northern Mariana Islands,0,0,,,,,Wed Mar 11 08:54:50 PDT 2020,1583942090
Puerto Rico,0,0,,,,,Wed Mar 11 08:54:50 PDT 2020,1583942090
U.S. Virgin Islands,0,0,,,,,Wed Mar 11 08:54:50 PDT 2020,1583942090
TBD,106,0,,,,,Wed Mar 11 08:54:50 PDT 2020,1583942090
U.S. TOTAL,1016,31,0,3,7,,Wed Mar 11 08:54:50 PDT 2020,1583942090
