UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,79,13,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
California,64,1,,1,1,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
New York,44,0,0,0,0,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Massachusetts,8,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Colorado,8,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Texas,6,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Illinois,5,0,,,2,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Florida,4,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
New Jersey,4,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Maryland,3,0,0,0,0,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Oregon,3,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Georgia,3,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Arizona,3,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Rhode Island,3,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
New Hampshire,2,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Pennsylvania,2,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Nevada,2,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
North Carolina,2,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Oklahoma,1,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Indiana,1,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Tennessee,1,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Kentucky,1,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Wisconsin,1,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Nebraska,1,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Hawaii,1,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Wuhan,3,0,,,,,Fri Mar  6 17:54:21 PST 2020,1583546061
Grand Princess,21,0,,,,Source,Fri Mar  6 17:54:21 PST 2020,1583546061
Diamond Princess,45,0,,,2,,Fri Mar  6 17:54:21 PST 2020,1583546061
U.S. TOTAL,321,14,0,0,5,,Fri Mar  6 17:54:21 PST 2020,1583546061
