UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,79,13,,,,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
California,60,1,,1,1,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
New York,33,0,0,0,0,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
Massachusetts,8,0,,,,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
Texas,6,0,,,,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
Illinois,5,0,,,2,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
Florida,4,0,,,,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
Maryland,3,0,0,0,0,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
Oregon,3,0,,,,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
Georgia,3,0,,,,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
New Hampshire,2,0,,,,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
Rhode Island,2,0,,,,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
New Jersey,2,0,,,,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
Colorado,2,0,,,,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
Nevada,2,0,,,,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
North Carolina,2,0,,,,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
Indiana,1,0,,,,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
Tennessee,1,0,,,,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
Wisconsin,1,0,,,,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
Arizona,1,0,,,,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
Pennsylvania,2,0,,,,Source,Fri Mar  6 12:55:48 PST 2020,1583528148
Wuhan,3,0,,,,,Fri Mar  6 12:55:48 PST 2020,1583528148
Diamond Princess,45,0,,,2,,Fri Mar  6 12:55:48 PST 2020,1583528148
U.S. TOTAL,270,14,0,0,5,,Fri Mar  6 12:55:48 PST 2020,1583528148
