UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,267,24,,,1,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
New York,173,0,,,0,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
California,109,3,,1,1,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Massachusetts,92,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Georgia,22,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Florida,21,2,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Illinois,19,0,,,2,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
New Jersey,15,1,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Oregon,15,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Pennsylvania,11,0,,1,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
South Carolina,9,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Colorado,8,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Kentucky,8,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Texas,7,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Maryland,6,0,0,0,0,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Arizona,5,0,,,1,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Virginia,5,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
South Dakota,5,1,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
New Hampshire,4,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Nevada,4,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Rhode Island,3,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Tennessee,3,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Iowa,3,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Ohio,3,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Minnesota,3,0,,1,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Wisconsin,3,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
North Carolina,2,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Indiana,2,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Hawaii,2,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Michigan,2,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Connecticut,2,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Vermont,1,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Utah,1,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Kansas,1,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Missouri,1,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Oklahoma,1,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Nebraska,1,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
District of Columbia,1,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Louisiana,1,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Wuhan,3,0,,,,,Wed Mar 11 08:20:27 PDT 2020,1583940027
Grand Princess,21,0,,,,Source,Wed Mar 11 08:20:27 PDT 2020,1583940027
Diamond Princess,45,0,,,2,,Wed Mar 11 08:20:27 PDT 2020,1583940027
Alabama,0,0,,,,,Wed Mar 11 08:20:27 PDT 2020,1583940027
Alaska,0,0,,,,,Wed Mar 11 08:20:27 PDT 2020,1583940027
Arkansas,0,0,,,,,Wed Mar 11 08:20:27 PDT 2020,1583940027
Delaware,0,0,,,,,Wed Mar 11 08:20:27 PDT 2020,1583940027
Idaho,0,0,,,,,Wed Mar 11 08:20:27 PDT 2020,1583940027
Maine,0,0,,,,,Wed Mar 11 08:20:27 PDT 2020,1583940027
Mississippi,0,0,,,,,Wed Mar 11 08:20:27 PDT 2020,1583940027
Montana,0,0,,,,,Wed Mar 11 08:20:27 PDT 2020,1583940027
New Mexico,0,0,,,,,Wed Mar 11 08:20:27 PDT 2020,1583940027
North Dakota,0,0,,,,,Wed Mar 11 08:20:27 PDT 2020,1583940027
West Virginia,0,0,,,,,Wed Mar 11 08:20:27 PDT 2020,1583940027
Wyoming,0,0,,,,,Wed Mar 11 08:20:27 PDT 2020,1583940027
American Samoa,0,0,,,,,Wed Mar 11 08:20:27 PDT 2020,1583940027
Guam,0,0,,,,,Wed Mar 11 08:20:27 PDT 2020,1583940027
Northern Mariana Islands,0,0,,,,,Wed Mar 11 08:20:27 PDT 2020,1583940027
Puerto Rico,0,0,,,,,Wed Mar 11 08:20:27 PDT 2020,1583940027
U.S. Virgin Islands,0,0,,,,,Wed Mar 11 08:20:27 PDT 2020,1583940027
TBD,106,0,,,,,Wed Mar 11 08:20:27 PDT 2020,1583940027
U.S. TOTAL,1016,31,0,3,7,,Wed Mar 11 08:20:27 PDT 2020,1583940027
