UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,80,13,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
New York,76,0,,,0,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
California,64,1,,1,1,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Massachusetts,8,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Colorado,8,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Florida,7,2,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Texas,6,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Illinois,5,0,,,2,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
New Jersey,4,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Maryland,3,0,0,0,0,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Oregon,3,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Georgia,3,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Arizona,3,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Rhode Island,3,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
New Hampshire,2,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Pennsylvania,2,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Nevada,2,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
North Carolina,2,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
South Carolina,2,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Utah,1,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Minnesota,1,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Oklahoma,1,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Indiana,1,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Tennessee,1,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Kentucky,1,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Wisconsin,1,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Nebraska,1,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Hawaii,1,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Wuhan,3,0,,,,,Sat Mar  7 09:19:52 PST 2020,1583601592
Grand Princess,21,0,,,,Source,Sat Mar  7 09:19:52 PST 2020,1583601592
Diamond Princess,45,0,,,2,,Sat Mar  7 09:19:52 PST 2020,1583601592
U.S. TOTAL,361,16,0,0,5,,Sat Mar  7 09:19:52 PST 2020,1583601592
