UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,103,16,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
New York,76,0,,,0,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
California,64,1,,1,1,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Massachusetts,13,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Colorado,8,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Florida,7,2,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Oregon,7,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Texas,6,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Illinois,5,0,,,2,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Arizona,5,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
New Jersey,4,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Maryland,3,0,0,0,0,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Georgia,3,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Rhode Island,3,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
New Hampshire,2,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Pennsylvania,2,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Nevada,2,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
North Carolina,2,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
South Carolina,2,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Utah,1,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Minnesota,1,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Oklahoma,1,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Indiana,1,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Tennessee,1,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Kentucky,1,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Wisconsin,1,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Nebraska,1,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Hawaii,1,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Wuhan,3,0,,,,,Sat Mar  7 12:16:26 PST 2020,1583612186
Grand Princess,21,0,,,,Source,Sat Mar  7 12:16:26 PST 2020,1583612186
Diamond Princess,45,0,,,2,,Sat Mar  7 12:16:26 PST 2020,1583612186
U.S. TOTAL,395,19,0,0,5,,Sat Mar  7 12:16:26 PST 2020,1583612186
