UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,79,13,,,,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
California,60,1,,1,1,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
New York,33,0,0,0,0,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
Massachusetts,8,0,,,,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
Texas,6,0,,,,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
Illinois,5,0,,,2,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
Florida,4,0,,,,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
Maryland,3,0,0,0,0,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
Oregon,3,0,,,,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
Georgia,3,0,,,,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
New Hampshire,2,0,,,,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
Rhode Island,2,0,,,,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
New Jersey,2,0,,,,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
Colorado,2,0,,,,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
Nevada,2,0,,,,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
North Carolina,2,0,,,,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
Indiana,1,0,,,,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
Tennessee,1,0,,,,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
Wisconsin,1,0,,,,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
Arizona,1,0,,,,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
Pennsylvania,2,0,,,,Source,Fri Mar  6 12:46:45 PST 2020,1583527605
Wuhan,3,0,,,,,Fri Mar  6 12:46:45 PST 2020,1583527605
Diamond Princess,45,0,,,2,,Fri Mar  6 12:46:45 PST 2020,1583527605
U.S. TOTAL,270,14,0,0,5,,Fri Mar  6 12:46:45 PST 2020,1583527605
