UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,367,29,,,1,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
New York,173,0,,,0,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
California,109,3,,1,1,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Massachusetts,92,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
New Jersey,23,1,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Georgia,22,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Florida,21,2,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Illinois,19,0,,,2,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Oregon,15,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Iowa,14,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
Pennsylvania,11,0,,1,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
South Carolina,9,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Colorado,8,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Kentucky,8,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Texas,7,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Maryland,6,0,0,0,0,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Arizona,5,0,,,1,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Wisconsin,6,0,,,1,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Virginia,5,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
South Dakota,5,1,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
New Hampshire,4,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Nevada,4,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Rhode Island,3,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Tennessee,3,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Ohio,3,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Minnesota,3,0,,1,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
North Carolina,2,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Indiana,2,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Hawaii,2,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Michigan,2,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Connecticut,2,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Vermont,1,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Utah,1,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Kansas,1,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Missouri,1,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Oklahoma,1,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Nebraska,1,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
District of Columbia,1,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Louisiana,1,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Wuhan,3,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
Grand Princess,21,0,,,,Source,Wed Mar 11 17:01:34 PDT 2020,1583971294
Diamond Princess,45,0,,,2,,Wed Mar 11 17:01:34 PDT 2020,1583971294
Alabama,0,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
Alaska,0,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
Arkansas,0,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
Delaware,0,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
Idaho,0,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
Maine,0,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
Mississippi,0,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
Montana,0,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
New Mexico,0,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
North Dakota,0,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
West Virginia,0,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
Wyoming,0,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
American Samoa,0,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
Guam,0,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
Northern Mariana Islands,0,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
Puerto Rico,0,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
U.S. Virgin Islands,0,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
TBD,156,0,,,,,Wed Mar 11 17:01:34 PDT 2020,1583971294
U.S. TOTAL,1188,36,0,3,8,,Wed Mar 11 17:01:34 PDT 2020,1583971294
