UNITED STATES,Cases,Deaths,Serious,Critical,Recovered,Links,date2,unixtime
Washington,103,16,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
New York,89,0,,,0,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
California,83,1,,1,1,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Massachusetts,13,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Florida,10,2,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Colorado,8,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Oregon,7,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Texas,6,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Georgia,5,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Illinois,5,0,,,2,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Arizona,5,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
New Jersey,4,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Pennsylvania,4,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Maryland,3,0,0,0,0,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Rhode Island,3,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
New Hampshire,2,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Nevada,2,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
North Carolina,2,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
South Carolina,2,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Virginia,1,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Utah,1,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Kansas,1,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Missouri,1,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Minnesota,1,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Oklahoma,1,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Indiana,1,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Tennessee,1,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Kentucky,1,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Wisconsin,1,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Nebraska,1,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Hawaii,1,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
District of Columbia,1,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Wuhan,3,0,,,,,Sat Mar  7 18:00:52 PST 2020,1583632852
Grand Princess,21,0,,,,Source,Sat Mar  7 18:00:52 PST 2020,1583632852
Diamond Princess,45,0,,,2,,Sat Mar  7 18:00:52 PST 2020,1583632852
U.S. TOTAL,438,19,0,0,5,,Sat Mar  7 18:00:52 PST 2020,1583632852
