china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
outside,Monaco,1,0,,,,Wed Mar  4 09:22:13 PST 2020,1583342533
outside,Luxembourg,1,0,,,,Wed Mar  4 09:22:13 PST 2020,1583342533
outside,Ukraine,1,0,,,,Wed Mar  4 09:22:13 PST 2020,1583342533
outside,Morocco,1,0,,,,Wed Mar  4 09:22:13 PST 2020,1583342533
outside,Latvia,1,0,,,,Wed Mar  4 09:22:13 PST 2020,1583342533
outside,Saudi Arabia,1,0,,,,Wed Mar  4 09:22:13 PST 2020,1583342533
outside,Tunisia,1,0,,,,Wed Mar  4 09:22:13 PST 2020,1583342533
outside,Jordan,1,0,,,,Wed Mar  4 09:22:13 PST 2020,1583342533
outside,Andorra,1,0,,,,Wed Mar  4 09:22:13 PST 2020,1583342533
outside,Armenia,1,0,,,,Wed Mar  4 09:22:13 PST 2020,1583342533
outside,Dominican Republic,1,0,,,,Wed Mar  4 09:22:13 PST 2020,1583342533
outside,Chile,1,0,,,,Wed Mar  4 09:22:13 PST 2020,1583342533
outside,Argentina,1,0,,,,Wed Mar  4 09:22:13 PST 2020,1583342533
outside,Liechtenstein,1,0,,,,Wed Mar  4 09:22:13 PST 2020,1583342533
outside,Poland,1,0,0,0,0,Wed Mar  4 09:22:13 PST 2020,1583342533
outside,TOTAL,14644,269,346,45,1205,Wed Mar  4 09:22:13 PST 2020,1583342533
