OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80735,3119,5111,,58600,Mon Mar  9 08:30:53 PDT 2020,1583767853
South Korea,7478,53,,36,166,Mon Mar  9 08:30:53 PDT 2020,1583767853
Italy,7375,366,462,,622,Mon Mar  9 08:30:53 PDT 2020,1583767853
Iran,7161,237,,,2394,Mon Mar  9 08:30:53 PDT 2020,1583767853
France,1209,19,21,,12,Mon Mar  9 08:30:53 PDT 2020,1583767853
Germany,1151,0,,2,18,Mon Mar  9 08:30:53 PDT 2020,1583767853
Spain,979,25,11,,32,Mon Mar  9 08:30:53 PDT 2020,1583767853
Diamond Princess,696,7,31,,245,Mon Mar  9 08:30:53 PDT 2020,1583767853
United States,551,22,2,6,9,Mon Mar  9 08:30:53 PDT 2020,1583767853
Japan,497,7,30,,59,Mon Mar  9 08:30:53 PDT 2020,1583767853
Switzerland,374,2,,,3,Mon Mar  9 08:30:53 PDT 2020,1583767853
United Kingdom,280,3,,,12,Mon Mar  9 08:30:53 PDT 2020,1583767853
Netherlands,265,3,1,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Belgium,239,0,1,,1,Mon Mar  9 08:30:53 PDT 2020,1583767853
Sweden,203,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Norway,176,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Singapore,150,0,,9,90,Mon Mar  9 08:30:53 PDT 2020,1583767853
Malaysia,117,0,2,,24,Mon Mar  9 08:30:53 PDT 2020,1583767853
Hong Kong,115,2,2,4,59,Mon Mar  9 08:30:53 PDT 2020,1583767853
Austria,112,0,,,2,Mon Mar  9 08:30:53 PDT 2020,1583767853
Bahrain,109,0,,,14,Mon Mar  9 08:30:53 PDT 2020,1583767853
Australia,91,3,,,22,Mon Mar  9 08:30:53 PDT 2020,1583767853
Greece,73,0,1,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Kuwait,64,0,2,1,0,Mon Mar  9 08:30:53 PDT 2020,1583767853
Canada,67,0,,1,8,Mon Mar  9 08:30:53 PDT 2020,1583767853
Iraq,60,5,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
UAE,59,0,2,,7,Mon Mar  9 08:30:53 PDT 2020,1583767853
Iceland,58,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Egypt,55,1,,,1,Mon Mar  9 08:30:53 PDT 2020,1583767853
Thailand,50,1,1,,31,Mon Mar  9 08:30:53 PDT 2020,1583767853
Taiwan,45,1,0,0,15,Mon Mar  9 08:30:53 PDT 2020,1583767853
India,43,0,,,4,Mon Mar  9 08:30:53 PDT 2020,1583767853
Israel,39,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Denmark*,37,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
San Marino,36,1,5,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Lebanon,32,0,,1,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Czech Republic,31,0,0,0,0,Mon Mar  9 08:30:53 PDT 2020,1583767853
Vietnam,31,0,,,16,Mon Mar  9 08:30:53 PDT 2020,1583767853
Portugal,30,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Finland,30,0,,,1,Mon Mar  9 08:30:53 PDT 2020,1583767853
Brazil,25,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Ireland,21,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Algeria,20,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Philippines,20,1,1,,2,Mon Mar  9 08:30:53 PDT 2020,1583767853
Indonesia,19,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Qatar,18,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Oman,16,0,,,2,Mon Mar  9 08:30:53 PDT 2020,1583767853
Poland,16,0,2,0,0,Mon Mar  9 08:30:53 PDT 2020,1583767853
Slovenia,16,0,0,0,0,Mon Mar  9 08:30:53 PDT 2020,1583767853
Russia,15,0,,,3,Mon Mar  9 08:30:53 PDT 2020,1583767853
Saudi Arabia,15,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Ecuador,15,0,,1,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Georgia,15,0,1,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Romania,14,0,,,4,Mon Mar  9 08:30:53 PDT 2020,1583767853
Argentina,12,1,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Croatia,12,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Macau,10,0,,,6,Mon Mar  9 08:30:53 PDT 2020,1583767853
Chile,10,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Estonia,10,0,0,0,0,Mon Mar  9 08:30:53 PDT 2020,1583767853
Costa Rica,9,0,1,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Hungary,9,0,0,0,0,Mon Mar  9 08:30:53 PDT 2020,1583767853
Mexico,7,0,1,,1,Mon Mar  9 08:30:53 PDT 2020,1583767853
Peru,7,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Belarus,6,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Azerbaijan,6,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Latvia,6,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
New Zealand,5,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Luxembourg,5,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Pakistan,5,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Slovakia,5,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Senegal,4,0,0,0,0,Mon Mar  9 08:30:53 PDT 2020,1583767853
Palestine,4,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Afghanistan,4,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Bulgaria,4,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Maldives,4,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
South Africa,3,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Bangladesh,3,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Morocco,2,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Bosnia,2,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Cameroon,2,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Cambodia,2,0,,,1,Mon Mar  9 08:30:53 PDT 2020,1583767853
Tunisia,2,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Albania,2,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Nigeria,2,0,0,0,0,Mon Mar  9 08:30:53 PDT 2020,1583767853
Moldova,1,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Malta,1,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Togo,1,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Paraguay,1,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Nepal,1,0,,,1,Mon Mar  9 08:30:53 PDT 2020,1583767853
Sri Lanka,1,0,,,1,Mon Mar  9 08:30:53 PDT 2020,1583767853
North Macedonia,1,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Lithuania,1,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Monaco,1,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Ukraine,1,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Jordan,1,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Andorra,1,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Armenia,1,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Dominican Republic,1,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Liechtenstein,1,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Bhutan,1,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Gibraltar,1,0,1,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Serbia,1,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Vatican City,1,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
Colombia,1,0,,,,Mon Mar  9 08:30:53 PDT 2020,1583767853
TOTAL,111332,3879,5692,61,62488,Mon Mar  9 08:30:53 PDT 2020,1583767853
