OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80778,3158,4492,,61475,Tue Mar 10 21:40:57 PDT 2020,1583901657
Italy,10149,631,877,,1004,Tue Mar 10 21:40:57 PDT 2020,1583901657
South Korea,7755,60,,36,288,Tue Mar 10 21:40:57 PDT 2020,1583901657
Iran,8042,291,,,2731,Tue Mar 10 21:40:57 PDT 2020,1583901657
France,1784,33,86,,12,Tue Mar 10 21:40:57 PDT 2020,1583901657
Spain,1695,36,101,,135,Tue Mar 10 21:40:57 PDT 2020,1583901657
Germany,1565,2,,2,18,Tue Mar 10 21:40:57 PDT 2020,1583901657
United States,1010,31,2,6,9,Tue Mar 10 21:40:57 PDT 2020,1583901657
Diamond Princess,696,7,18,,245,Tue Mar 10 21:40:57 PDT 2020,1583901657
Japan,581,10,31,,59,Tue Mar 10 21:40:57 PDT 2020,1583901657
Netherlands,382,4,1,,,Tue Mar 10 21:40:57 PDT 2020,1583901657
Switzerland,491,3,,,3,Tue Mar 10 21:40:57 PDT 2020,1583901657
Norway,400,0,,,,Tue Mar 10 21:40:57 PDT 2020,1583901657
United Kingdom,383,6,,,12,Tue Mar 10 21:40:57 PDT 2020,1583901657
Sweden,326,0,,,,Tue Mar 10 21:40:57 PDT 2020,1583901657
Belgium,267,0,1,1,1,Tue Mar 10 21:40:57 PDT 2020,1583901657
Denmark*,264,0,,,,Tue Mar 10 21:40:57 PDT 2020,1583901657
Austria,182,0,,,4,Tue Mar 10 21:40:57 PDT 2020,1583901657
Singapore,166,0,,12,93,Tue Mar 10 21:40:57 PDT 2020,1583901657
Malaysia,129,0,2,,25,Tue Mar 10 21:40:57 PDT 2020,1583901657
Hong Kong,121,2,2,4,59,Tue Mar 10 21:40:57 PDT 2020,1583901657
Bahrain,110,0,,1,30,Tue Mar 10 21:40:57 PDT 2020,1583901657
Australia,101,3,,,22,Tue Mar 10 21:40:57 PDT 2020,1583901657
Greece,89,0,,1,,Tue Mar 10 21:40:57 PDT 2020,1583901657
