china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
inside,Hubei province(includes Wuhan),67466,2902,5788,,40479,Thu Mar  5 11:52:35 PST 2020,1583437955
inside,Guangdong province,1350,7,13,19,1129,Thu Mar  5 11:52:35 PST 2020,1583437955
inside,Henan province,1272,22,3,2,1234,Thu Mar  5 11:52:35 PST 2020,1583437955
inside,Zhejiang province,1213,1,3,3,1107,Thu Mar  5 11:52:35 PST 2020,1583437955
inside,Hunan province,1018,4,15,,913,Thu Mar  5 11:52:35 PST 2020,1583437955
inside,Beijing,417,8,,,294,Thu Mar  5 11:52:35 PST 2020,1583437955
inside,Shanghai,338,3,,9,298,Thu Mar  5 11:52:35 PST 2020,1583437955
inside,Other regions,7335,65,100+,,,Thu Mar  5 11:52:35 PST 2020,1583437955
inside,CHINA TOTAL,80409,3012,5952,,52045,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,South Korea,5766,42,27,25,88,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Iran,3513,107,,,552,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Italy,3858,148,351,,414,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Diamond Princess,706,6,34,,40,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Germany,349,0,,2,16,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Japan,331,6,29,,10,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,France,285,4,15,,12,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Spain,248,3,7,,2,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,United States,190,11,2,6,9,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Singapore,117,0,,7,81,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,United Kingdom,116,1,,,8,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Hong Kong,105,2,2,4,36,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Switzerland,80,1,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Norway,72,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Sweden,90,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Kuwait,58,0,0,0,0,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Malaysia,55,0,,,22,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Australia,52,2,,,21,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Belgium,50,0,1,,1,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Bahrain,49,0,,,1,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Thailand,47,1,1,,31,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Taiwan,42,1,0,0,12,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Netherlands,38,0,1,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Austria,37,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Iraq,35,2,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Canada,35,0,,1,3,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Iceland,34,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Greece,31,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,India,30,0,,,3,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,UAE,27,0,2,,5,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Algeria,17,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Vietnam,16,0,,,16,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,San Marino,16,1,3,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Israel,15,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Lebanon,15,0,,1,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Oman,15,0,,,2,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Denmark,15,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Finland,12,0,,,1,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Macau,10,0,,,6,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Ecuador,10,0,,1,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Croatia,10,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Qatar,8,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Czech Republic,8,0,0,0,0,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Portugal,8,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Ireland,7,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Belarus,6,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Romania,6,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Mexico,5,0,,,1,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Pakistan,5,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Senegal,4,0,0,0,0,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Brazil,4,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Palestine,4,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Russia,4,0,,,2,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Georgia,4,0,1,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Azerbaijan,6,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Saudi Arabia,5,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Philippines,3,1,,,2,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Chile,3,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,New Zealand,3,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Egypt,3,0,,,1,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Indonesia,2,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Estonia,2,0,0,0,0,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Hungary,2,0,0,0,0,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Morocco,2,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Bosnia,2,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Nepal,1,0,,,1,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Cambodia,1,0,,,1,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Sri Lanka,1,0,,,1,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Afghanistan,1,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,North Macedonia,1,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Nigeria,1,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Lithuania,1,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Monaco,1,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Luxembourg,1,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Ukraine,1,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Latvia,1,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Tunisia,1,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Jordan,1,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Andorra,1,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Armenia,1,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Dominican Republic,1,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Argentina,1,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Liechtenstein,1,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Poland,1,0,0,0,0,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,Slovenia,1,0,,,0,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,South Africa,1,0,,,,Thu Mar  5 11:52:35 PST 2020,1583437955
outside,TOTAL,16724,339,476,47,1401,Thu Mar  5 11:52:35 PST 2020,1583437955
