OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80695,3097,5264,,57065,Sat Mar  7 19:37:13 PST 2020,1583638633
South Korea,7134,50,,36,118,Sat Mar  7 19:37:13 PST 2020,1583638633
Iran,5823,145,,,1669,Sat Mar  7 19:37:13 PST 2020,1583638633
Italy,5883,233,462,,589,Sat Mar  7 19:37:13 PST 2020,1583638633
Germany,800,0,,2,17,Sat Mar  7 19:37:13 PST 2020,1583638633
Diamond Princess,696,7,33,,40,Sat Mar  7 19:37:13 PST 2020,1583638633
France,949,16,21,,12,Sat Mar  7 19:37:13 PST 2020,1583638633
Spain,516,10,11,,30,Sat Mar  7 19:37:13 PST 2020,1583638633
Japan,461,6,29,,10,Sat Mar  7 19:37:13 PST 2020,1583638633
United States,439,19,2,6,9,Sat Mar  7 19:37:13 PST 2020,1583638633
Switzerland,264,1,,,3,Sat Mar  7 19:37:13 PST 2020,1583638633
United Kingdom,209,2,,,12,Sat Mar  7 19:37:13 PST 2020,1583638633
Sweden,161,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Singapore,138,0,,8,90,Sat Mar  7 19:37:13 PST 2020,1583638633
Netherlands,188,1,1,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Norway,156,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Belgium,169,0,1,,1,Sat Mar  7 19:37:13 PST 2020,1583638633
Hong Kong,108,2,2,4,51,Sat Mar  7 19:37:13 PST 2020,1583638633
Malaysia,93,0,,,23,Sat Mar  7 19:37:13 PST 2020,1583638633
Austria,79,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Australia,77,3,,,22,Sat Mar  7 19:37:13 PST 2020,1583638633
Greece,66,0,1,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Bahrain,62,0,,,6,Sat Mar  7 19:37:13 PST 2020,1583638633
Kuwait,61,0,0,0,0,Sat Mar  7 19:37:13 PST 2020,1583638633
Canada,60,0,,1,8,Sat Mar  7 19:37:13 PST 2020,1583638633
Iceland,50,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Egypt,48,0,,,1,Sat Mar  7 19:37:13 PST 2020,1583638633
Thailand,47,1,1,,31,Sat Mar  7 19:37:13 PST 2020,1583638633
Iraq,46,3,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Taiwan,45,1,0,0,12,Sat Mar  7 19:37:13 PST 2020,1583638633
UAE,45,0,2,,7,Sat Mar  7 19:37:13 PST 2020,1583638633
India,34,0,,,3,Sat Mar  7 19:37:13 PST 2020,1583638633
Lebanon,28,0,,1,,Sat Mar  7 19:37:13 PST 2020,1583638633
Portugal,21,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Vietnam,21,0,,,16,Sat Mar  7 19:37:13 PST 2020,1583638633
Czech Republic,19,0,0,0,0,Sat Mar  7 19:37:13 PST 2020,1583638633
Finland,19,0,,,1,Sat Mar  7 19:37:13 PST 2020,1583638633
Brazil,19,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Ireland,19,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Algeria,17,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Israel,17,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
San Marino,16,1,3,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Oman,16,0,,,2,Sat Mar  7 19:37:13 PST 2020,1583638633
Denmark,15,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Russia,15,0,,,3,Sat Mar  7 19:37:13 PST 2020,1583638633
Ecuador,14,0,,1,,Sat Mar  7 19:37:13 PST 2020,1583638633
Romania,13,0,,,3,Sat Mar  7 19:37:13 PST 2020,1583638633
Qatar,12,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Slovenia,12,0,0,0,0,Sat Mar  7 19:37:13 PST 2020,1583638633
Macau,10,0,,,6,Sat Mar  7 19:37:13 PST 2020,1583638633
Croatia,10,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Georgia,9,0,1,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Argentina,9,1,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Saudi Arabia,7,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Belarus,6,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Azerbaijan,6,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Mexico,6,0,,,1,Sat Mar  7 19:37:13 PST 2020,1583638633
Philippines,6,1,1,,2,Sat Mar  7 19:37:13 PST 2020,1583638633
New Zealand,5,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Estonia,5,0,0,0,0,Sat Mar  7 19:37:13 PST 2020,1583638633
Pakistan,5,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Poland,5,0,0,0,0,Sat Mar  7 19:37:13 PST 2020,1583638633
Chile,5,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Senegal,4,0,0,0,0,Sat Mar  7 19:37:13 PST 2020,1583638633
Palestine,4,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Indonesia,4,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Afghanistan,4,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Luxembourg,3,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Hungary,2,0,0,0,0,Sat Mar  7 19:37:13 PST 2020,1583638633
Morocco,2,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Bosnia,2,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Cameroon,2,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Cambodia,2,0,,,1,Sat Mar  7 19:37:13 PST 2020,1583638633
Nepal,1,0,,,1,Sat Mar  7 19:37:13 PST 2020,1583638633
Sri Lanka,1,0,,,1,Sat Mar  7 19:37:13 PST 2020,1583638633
North Macedonia,1,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Nigeria,1,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Lithuania,1,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Monaco,1,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Ukraine,1,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Latvia,1,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Tunisia,1,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Jordan,1,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Andorra,1,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Armenia,1,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Dominican Republic,1,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Liechtenstein,1,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Bhutan,1,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Gibraltar,1,0,1,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Serbia,1,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Vatican City,1,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
Colombia,1,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
South Africa,1,0,,,,Sat Mar  7 19:37:13 PST 2020,1583638633
TOTAL,106038,3600,5836,59,59866,Sat Mar  7 19:37:13 PST 2020,1583638633
