OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80778,3158,4492,,61475,Wed Mar 11 17:32:42 PDT 2020,1583973162
Italy,12462,827,1028,,1045,Wed Mar 11 17:32:42 PDT 2020,1583973162
Iran,9000,354,,,2959,Wed Mar 11 17:32:42 PDT 2020,1583973162
South Korea,7755,60,,36,288,Wed Mar 11 17:32:42 PDT 2020,1583973162
France,2281,48,105,,12,Wed Mar 11 17:32:42 PDT 2020,1583973162
Spain,2277,55,126,,183,Wed Mar 11 17:32:42 PDT 2020,1583973162
Germany,1966,3,,2,25,Wed Mar 11 17:32:42 PDT 2020,1583973162
United States,1188,36,2,6,9,Wed Mar 11 17:32:42 PDT 2020,1583973162
Diamond Princess,696,7,18,,245,Wed Mar 11 17:32:42 PDT 2020,1583973162
Switzerland,642,4,,,4,Wed Mar 11 17:32:42 PDT 2020,1583973162
Norway,596,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Japan,581,10,31,,59,Wed Mar 11 17:32:42 PDT 2020,1583973162
Denmark*,516,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Netherlands,503,5,1,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Sweden,500,1,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
United Kingdom,456,6,,,12,Wed Mar 11 17:32:42 PDT 2020,1583973162
Belgium,314,1,1,1,1,Wed Mar 11 17:32:42 PDT 2020,1583973162
Austria,246,0,,,4,Wed Mar 11 17:32:42 PDT 2020,1583973162
Qatar,238,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Bahrain,195,0,,1,35,Wed Mar 11 17:32:42 PDT 2020,1583973162
Singapore,178,0,,9,96,Wed Mar 11 17:32:42 PDT 2020,1583973162
Malaysia,149,0,2,,26,Wed Mar 11 17:32:42 PDT 2020,1583973162
Hong Kong,121,2,2,4,59,Wed Mar 11 17:32:42 PDT 2020,1583973162
Australia,127,3,,,24,Wed Mar 11 17:32:42 PDT 2020,1583973162
Canada,109,1,,1,9,Wed Mar 11 17:32:42 PDT 2020,1583973162
Greece,99,0,2,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Iceland,85,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Israel,76,0,1,,3,Wed Mar 11 17:32:42 PDT 2020,1583973162
UAE,74,0,2,,17,Wed Mar 11 17:32:42 PDT 2020,1583973162
Kuwait,72,0,2,1,2,Wed Mar 11 17:32:42 PDT 2020,1583973162
Czech Republic,94,0,0,0,0,Wed Mar 11 17:32:42 PDT 2020,1583973162
San Marino,62,2,5,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Lebanon,61,2,,3,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Iraq,60,5,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
India,60,0,,,4,Wed Mar 11 17:32:42 PDT 2020,1583973162
Egypt,60,1,,,27,Wed Mar 11 17:32:42 PDT 2020,1583973162
Thailand,59,1,1,,34,Wed Mar 11 17:32:42 PDT 2020,1583973162
Finland,59,0,,,1,Wed Mar 11 17:32:42 PDT 2020,1583973162
Portugal,59,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Brazil,52,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Philippines,49,2,1,,2,Wed Mar 11 17:32:42 PDT 2020,1583973162
Taiwan,48,1,0,0,17,Wed Mar 11 17:32:42 PDT 2020,1583973162
Saudi Arabia,45,0,,,1,Wed Mar 11 17:32:42 PDT 2020,1583973162
Ireland,43,1,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Vietnam,37,0,,,16,Wed Mar 11 17:32:42 PDT 2020,1583973162
Slovenia,31,0,0,0,0,Wed Mar 11 17:32:42 PDT 2020,1583973162
Indonesia,34,1,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Romania,32,0,,,6,Wed Mar 11 17:32:42 PDT 2020,1583973162
