china,location,Cases,Deaths,Notes,date2,unixtime
inside,Hubei province (includes Wuhan),67103,2803,"6,872 serious",Mon Mar  2 11:16:40 PST 2020,1583176600
inside,Guangdong province,1349,7,"17 serious, 20 critical",Mon Mar  2 11:16:40 PST 2020,1583176600
inside,Henan province,1272,22,"7 serious, 4 critical",Mon Mar  2 11:16:40 PST 2020,1583176600
inside,Zhejiang province,1205,1,"8 serious, 8 critical",Mon Mar  2 11:16:40 PST 2020,1583176600
inside,Hunan province,1018,4,18 serious,Mon Mar  2 11:16:40 PST 2020,1583176600
inside,Beijing,413,8,,Mon Mar  2 11:16:40 PST 2020,1583176600
inside,Shanghai,337,3,9 serious,Mon Mar  2 11:16:40 PST 2020,1583176600
inside,Other regions,7323,64,100+ serious,Mon Mar  2 11:16:40 PST 2020,1583176600
inside,TOTAL,80026,2912,"7,110 serious44,462 recovered715 suspected",Mon Mar  2 11:16:40 PST 2020,1583176600
outside,South Korea,4335,28,"34 serious, 17 critical, 26 recovered",Mon Mar  2 11:16:40 PST 2020,1583176600
outside,Italy,2036,52,"140 serious, 149 recovered",Mon Mar  2 11:16:40 PST 2020,1583176600
outside,Diamond Princess,705,6,"36 serious, 10 recovered",Mon Mar  2 11:16:40 PST 2020,1583176600
outside,Iran,1501,66,291 recovered,Mon Mar  2 11:16:40 PST 2020,1583176600
outside,Japan,274,6,"19 serious, 32 recovered",Mon Mar  2 11:16:40 PST 2020,1583176600
outside,Singapore,108,0,"6 critical, 78 recovered",Mon Mar  2 11:16:40 PST 2020,1583176600
outside,Hong Kong,100,2,"4 critical, 2 serious, 36 recovered",Mon Mar  2 11:16:40 PST 2020,1583176600
outside,Germany,150,0,"2 critical, 16 recovered",Mon Mar  2 11:16:40 PST 2020,1583176600
outside,United States,92,2,"2 serious, 6 critical, 9 recovered",Mon Mar  2 11:16:40 PST 2020,1583176600
outside,France,191,3,"8 serious, 12 recovered",Mon Mar  2 11:16:40 PST 2020,1583176600
outside,Spain,120,0,"5 critical, 2 recovered",Mon Mar  2 11:16:40 PST 2020,1583176600
outside,Kuwait,56,0,,Mon Mar  2 11:16:40 PST 2020,1583176600
outside,Thailand,43,1,"1 serious, 30 recovered",Mon Mar  2 11:16:40 PST 2020,1583176600
outside,Taiwan,40,1,5 recovered,Mon Mar  2 11:16:40 PST 2020,1583176600
outside,Bahrain,49,0,,Mon Mar  2 11:16:40 PST 2020,1583176600
outside,Malaysia,29,0,22 recovered,Mon Mar  2 11:16:40 PST 2020,1583176600
outside,Australia,30,1,15 recovered,Mon Mar  2 11:16:40 PST 2020,1583176600
outside,United Kingdom,40,0,8 recovered,Mon Mar  2 11:16:40 PST 2020,1583176600
outside,UAE,21,0,"2 serious, 5 recovered",Mon Mar  2 11:16:40 PST 2020,1583176600
