OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
China,80813,3176,4020,,64111,Fri Mar 13 17:37:07 PDT 2020,1584146227
Italy,17660,1266,1328,,1439,Fri Mar 13 17:37:07 PDT 2020,1584146227
Iran,11364,514,,,3529,Fri Mar 13 17:37:07 PDT 2020,1584146227
South Korea,7979,67,,36,510,Fri Mar 13 17:37:07 PDT 2020,1584146227
Spain,5232,133,272,,193,Fri Mar 13 17:37:07 PDT 2020,1584146227
France,3661,79,154,,12,Fri Mar 13 17:37:07 PDT 2020,1584146227
Germany,3116,6,,2,46,Fri Mar 13 17:37:07 PDT 2020,1584146227
United States,2030,41,2,6,9,Fri Mar 13 17:37:07 PDT 2020,1584146227
Switzerland,854,7,,,4,Fri Mar 13 17:37:07 PDT 2020,1584146227
Norway,876,1,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Netherlands,804,5,45,,2,Fri Mar 13 17:37:07 PDT 2020,1584146227
Denmark,788,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Sweden,727,1,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Diamond Princess,697,7,14,,245,Fri Mar 13 17:37:07 PDT 2020,1584146227
Japan,690,19,29,,59,Fri Mar 13 17:37:07 PDT 2020,1584146227
United Kingdom,590,10,20,,12,Fri Mar 13 17:37:07 PDT 2020,1584146227
Austria,422,1,,,6,Fri Mar 13 17:37:07 PDT 2020,1584146227
Belgium,399,3,,,1,Fri Mar 13 17:37:07 PDT 2020,1584146227
Qatar,262,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Singapore,200,0,,11,97,Fri Mar 13 17:37:07 PDT 2020,1584146227
Bahrain,197,0,,1,35,Fri Mar 13 17:37:07 PDT 2020,1584146227
Malaysia,158,0,3,,32,Fri Mar 13 17:37:07 PDT 2020,1584146227
Australia,156,3,,,26,Fri Mar 13 17:37:07 PDT 2020,1584146227
Hong Kong,132,4,2,2,75,Fri Mar 13 17:37:07 PDT 2020,1584146227
Greece,117,1,2,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Iceland,117,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Czech Republic,116,0,2,0,0,Fri Mar 13 17:37:07 PDT 2020,1584146227
Canada,109,1,,1,11,Fri Mar 13 17:37:07 PDT 2020,1584146227
Israel,109,0,2,,3,Fri Mar 13 17:37:07 PDT 2020,1584146227
Finland,109,0,,,1,Fri Mar 13 17:37:07 PDT 2020,1584146227
Kuwait,100,0,4,,5,Fri Mar 13 17:37:07 PDT 2020,1584146227
Slovenia,96,0,0,0,0,Fri Mar 13 17:37:07 PDT 2020,1584146227
UAE,85,0,,,20,Fri Mar 13 17:37:07 PDT 2020,1584146227
Iraq,83,8,,,15,Fri Mar 13 17:37:07 PDT 2020,1584146227
Egypt,80,2,,,27,Fri Mar 13 17:37:07 PDT 2020,1584146227
Portugal,78,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
San Marino,77,5,5,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Brazil,76,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Thailand,75,1,1,,35,Fri Mar 13 17:37:07 PDT 2020,1584146227
India,73,1,,,4,Fri Mar 13 17:37:07 PDT 2020,1584146227
Ireland,70,1,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Indonesia,69,4,,,5,Fri Mar 13 17:37:07 PDT 2020,1584146227
Lebanon,68,3,,2,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Romania,64,0,,,6,Fri Mar 13 17:37:07 PDT 2020,1584146227
Poland,64,1,2,0,0,Fri Mar 13 17:37:07 PDT 2020,1584146227
Saudi Arabia,62,0,,,1,Fri Mar 13 17:37:07 PDT 2020,1584146227
Philippines,52,5,1,,2,Fri Mar 13 17:37:07 PDT 2020,1584146227
Taiwan,50,1,0,0,20,Fri Mar 13 17:37:07 PDT 2020,1584146227
Vietnam,44,0,,,16,Fri Mar 13 17:37:07 PDT 2020,1584146227
Estonia,41,0,,,0,Fri Mar 13 17:37:07 PDT 2020,1584146227
Russia,34,0,,,3,Fri Mar 13 17:37:07 PDT 2020,1584146227
Chile,33,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Palestine,31,0,0,0,0,Fri Mar 13 17:37:07 PDT 2020,1584146227
Argentina,31,1,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Serbia,31,0,1,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Croatia,27,0,,,1,Fri Mar 13 17:37:07 PDT 2020,1584146227
Panama,27,1,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Luxembourg,26,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Georgia,25,0,1,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Algeria,24,1,,,10,Fri Mar 13 17:37:07 PDT 2020,1584146227
Costa Rica,23,0,1,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Albania,23,1,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Bulgaria,23,1,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Peru,22,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Pakistan,21,0,,,2,Fri Mar 13 17:37:07 PDT 2020,1584146227
Belarus,21,0,,,3,Fri Mar 13 17:37:07 PDT 2020,1584146227
Slovakia,21,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Oman,19,0,0,0,9,Fri Mar 13 17:37:07 PDT 2020,1584146227
Ecuador,19,0,,1,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Hungary,19,0,,,0,Fri Mar 13 17:37:07 PDT 2020,1584146227
Latvia,17,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
South Africa,16,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Cyprus,14,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Tunisia,13,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Mexico,12,0,1,,4,Fri Mar 13 17:37:07 PDT 2020,1584146227
Malta,12,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Azerbaijan,11,1,,,3,Fri Mar 13 17:37:07 PDT 2020,1584146227
Bosnia,11,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Macau,10,0,,,6,Fri Mar 13 17:37:07 PDT 2020,1584146227
Senegal,10,0,,,0,Fri Mar 13 17:37:07 PDT 2020,1584146227
Colombia,9,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Maldives,8,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Jamaica,8,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Afghanistan,7,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
North Macedonia,7,0,0,0,0,Fri Mar 13 17:37:07 PDT 2020,1584146227
Paraguay,6,0,1,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Morocco,6,1,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Moldova,6,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Cambodia,5,0,,,1,Fri Mar 13 17:37:07 PDT 2020,1584146227
Dominican Republic,5,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
New Zealand,5,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Liechtenstein,4,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Ukraine,3,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Bangladesh,3,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Lithuania,3,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Honduras,2,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Cameroon,2,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Nigeria,2,0,0,0,0,Fri Mar 13 17:37:07 PDT 2020,1584146227
Monaco,2,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Sri Lanka,2,0,,,1,Fri Mar 13 17:37:07 PDT 2020,1584146227
Turkey,2,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Togo,1,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Nepal,1,0,,,1,Fri Mar 13 17:37:07 PDT 2020,1584146227
Jordan,1,0,,,1,Fri Mar 13 17:37:07 PDT 2020,1584146227
Andorra,1,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Armenia,1,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Bhutan,1,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Gibraltar,1,0,1,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
Vatican City,1,0,,,,Fri Mar 13 17:37:07 PDT 2020,1584146227
