OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
China,80844,3199,3226,,66911,Sun Mar 15 17:37:12 PDT 2020,1584319032
Italy,24747,1809,1672,,2335,Sun Mar 15 17:37:12 PDT 2020,1584319032
Iran,13938,724,,,4339,Sun Mar 15 17:37:12 PDT 2020,1584319032
South Korea,8162,75,,36,834,Sun Mar 15 17:37:12 PDT 2020,1584319032
Spain,7843,292,272,,517,Sun Mar 15 17:37:12 PDT 2020,1584319032
France,5423,127,300,,12,Sun Mar 15 17:37:12 PDT 2020,1584319032
Germany,4585,12,,2,46,Sun Mar 15 17:37:12 PDT 2020,1584319032
United States,3763,65,60,4,9,Sun Mar 15 17:37:12 PDT 2020,1584319032
United Kingdom,1372,35,20,,18,Sun Mar 15 17:37:12 PDT 2020,1584319032
Switzerland,1355,13,,,4,Sun Mar 15 17:37:12 PDT 2020,1584319032
Norway,1120,3,,,,Sun Mar 15 17:37:12 PDT 2020,1584319032
Netherlands,959,12,,45,2,Sun Mar 15 17:37:12 PDT 2020,1584319032
Sweden,961,2,,,,Sun Mar 15 17:37:12 PDT 2020,1584319032
Denmark,836,1,,,,Sun Mar 15 17:37:12 PDT 2020,1584319032
Japan,805,22,32,,59,Sun Mar 15 17:37:12 PDT 2020,1584319032
Austria,800,1,,,6,Sun Mar 15 17:37:12 PDT 2020,1584319032
Diamond Princess,697,7,14,,245,Sun Mar 15 17:37:12 PDT 2020,1584319032
Belgium,689,4,,,1,Sun Mar 15 17:37:12 PDT 2020,1584319032
Qatar,337,0,,,4,Sun Mar 15 17:37:12 PDT 2020,1584319032
Canada,264,1,,1,11,Sun Mar 15 17:37:12 PDT 2020,1584319032
Australia,262,3,,,27,Sun Mar 15 17:37:12 PDT 2020,1584319032
Czech Republic,253,0,2,0,0,Sun Mar 15 17:37:12 PDT 2020,1584319032
Malaysia,238,0,5,,35,Sun Mar 15 17:37:12 PDT 2020,1584319032
Greece,228,3,5,,8,Sun Mar 15 17:37:12 PDT 2020,1584319032
Singapore,212,0,,14,105,Sun Mar 15 17:37:12 PDT 2020,1584319032
Bahrain,212,0,,2,60,Sun Mar 15 17:37:12 PDT 2020,1584319032
