OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
China,80844,3199,3226,,66911,Sun Mar 15 22:30:22 PDT 2020,1584336622
Italy,24747,1809,1672,,2335,Sun Mar 15 22:30:22 PDT 2020,1584336622
Iran,13938,724,,,4590,Sun Mar 15 22:30:22 PDT 2020,1584336622
South Korea,8162,75,,36,834,Sun Mar 15 22:30:22 PDT 2020,1584336622
Spain,7844,292,272,,517,Sun Mar 15 22:30:22 PDT 2020,1584336622
France,5423,127,300,,12,Sun Mar 15 22:30:22 PDT 2020,1584336622
Germany,4585,12,,2,46,Sun Mar 15 22:30:22 PDT 2020,1584336622
United States,3791,65,60,4,9,Sun Mar 15 22:30:22 PDT 2020,1584336622
United Kingdom,1372,35,20,,18,Sun Mar 15 22:30:22 PDT 2020,1584336622
Switzerland,1355,13,,,4,Sun Mar 15 22:30:22 PDT 2020,1584336622
Netherlands,1135,20,,45,2,Sun Mar 15 22:30:22 PDT 2020,1584336622
Norway,1120,3,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Sweden,961,2,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Denmark,836,1,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Japan,818,24,32,,59,Sun Mar 15 22:30:22 PDT 2020,1584336622
Austria,800,1,,,6,Sun Mar 15 22:30:22 PDT 2020,1584336622
Diamond Princess,697,7,14,,245,Sun Mar 15 22:30:22 PDT 2020,1584336622
Belgium,689,4,,,1,Sun Mar 15 22:30:22 PDT 2020,1584336622
Qatar,337,0,,,4,Sun Mar 15 22:30:22 PDT 2020,1584336622
Canada,264,1,,1,11,Sun Mar 15 22:30:22 PDT 2020,1584336622
Australia,321,3,,,27,Sun Mar 15 22:30:22 PDT 2020,1584336622
Czech Republic,253,0,2,0,0,Sun Mar 15 22:30:22 PDT 2020,1584336622
Malaysia,238,0,5,,35,Sun Mar 15 22:30:22 PDT 2020,1584336622
Greece,228,3,5,,8,Sun Mar 15 22:30:22 PDT 2020,1584336622
Singapore,212,0,,14,105,Sun Mar 15 22:30:22 PDT 2020,1584336622
Bahrain,212,0,,2,60,Sun Mar 15 22:30:22 PDT 2020,1584336622
Finland,210,0,,,1,Sun Mar 15 22:30:22 PDT 2020,1584336622
Brazil,200,0,,,1,Sun Mar 15 22:30:22 PDT 2020,1584336622
Israel,193,0,2,,3,Sun Mar 15 22:30:22 PDT 2020,1584336622
Slovenia,181,1,0,0,0,Sun Mar 15 22:30:22 PDT 2020,1584336622
Ireland,169,2,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Portugal,169,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Iceland,161,0,1,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Hong Kong,142,4,2,2,81,Sun Mar 15 22:30:22 PDT 2020,1584336622
Egypt,126,2,,,27,Sun Mar 15 22:30:22 PDT 2020,1584336622
Poland,125,3,2,0,0,Sun Mar 15 22:30:22 PDT 2020,1584336622
Iraq,124,10,,,26,Sun Mar 15 22:30:22 PDT 2020,1584336622
Romania,123,0,,,9,Sun Mar 15 22:30:22 PDT 2020,1584336622
Saudi Arabia,118,0,,,2,Sun Mar 15 22:30:22 PDT 2020,1584336622
Indonesia,117,5,,,5,Sun Mar 15 22:30:22 PDT 2020,1584336622
Estonia,115,0,,,1,Sun Mar 15 22:30:22 PDT 2020,1584336622
Thailand,114,1,1,,35,Sun Mar 15 22:30:22 PDT 2020,1584336622
Kuwait,112,0,4,,9,Sun Mar 15 22:30:22 PDT 2020,1584336622
Philippines,111,11,1,,2,Sun Mar 15 22:30:22 PDT 2020,1584336622
India,109,2,,,10,Sun Mar 15 22:30:22 PDT 2020,1584336622
San Marino,101,5,10,,4,Sun Mar 15 22:30:22 PDT 2020,1584336622
Lebanon,93,3,,2,,Sun Mar 15 22:30:22 PDT 2020,1584336622
United Arab Emirates,86,0,,,23,Sun Mar 15 22:30:22 PDT 2020,1584336622
Peru,71,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Chile,61,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Russia,59,0,,,4,Sun Mar 15 22:30:22 PDT 2020,1584336622
Taiwan,53,1,0,0,20,Sun Mar 15 22:30:22 PDT 2020,1584336622
Luxembourg,51,1,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Vietnam,49,0,,,16,Sun Mar 15 22:30:22 PDT 2020,1584336622
Serbia,46,0,1,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Argentina,45,2,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Algeria,45,3,,,10,Sun Mar 15 22:30:22 PDT 2020,1584336622
Colombia,45,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Slovakia,44,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Panama,43,1,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Mexico,41,1,1,,3,Sun Mar 15 22:30:22 PDT 2020,1584336622
Bulgaria,41,2,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Palestine,38,0,0,0,0,Sun Mar 15 22:30:22 PDT 2020,1584336622
South Africa,38,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Croatia,38,0,,,1,Sun Mar 15 22:30:22 PDT 2020,1584336622
Albania,38,1,2,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Georgia,30,0,1,,1,Sun Mar 15 22:30:22 PDT 2020,1584336622
Pakistan,30,0,,,2,Sun Mar 15 22:30:22 PDT 2020,1584336622
Hungary,30,0,,,0,Sun Mar 15 22:30:22 PDT 2020,1584336622
Ecuador,28,2,,1,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Costa Rica,27,0,1,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Belarus,27,0,,,3,Sun Mar 15 22:30:22 PDT 2020,1584336622
Latvia,26,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Cyprus,26,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Senegal,24,0,,,0,Sun Mar 15 22:30:22 PDT 2020,1584336622
Bosnia,21,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Armenia,20,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Oman,20,0,0,0,9,Sun Mar 15 22:30:22 PDT 2020,1584336622
Afghanistan,20,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Azerbaijan,19,1,,,3,Sun Mar 15 22:30:22 PDT 2020,1584336622
North Macedonia,19,0,0,0,0,Sun Mar 15 22:30:22 PDT 2020,1584336622
Tunisia,18,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Malta,18,0,,,1,Sun Mar 15 22:30:22 PDT 2020,1584336622
Morocco,18,1,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Venezuela,17,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Moldova,12,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Turkey,12,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Maldives,11,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Dominican Republic,11,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Macau,10,0,,,6,Sun Mar 15 22:30:22 PDT 2020,1584336622
Sri Lanka,10,0,,,1,Sun Mar 15 22:30:22 PDT 2020,1584336622
Bolivia,10,,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Lithuania,9,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Jamaica,8,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
New Zealand,8,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Paraguay,7,0,1,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Cambodia,7,0,,,1,Sun Mar 15 22:30:22 PDT 2020,1584336622
Jordan,6,0,,,1,Sun Mar 15 22:30:22 PDT 2020,1584336622
Bangladesh,5,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Rwanda,5,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Uzbekistan,4,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Ethiopia,4,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Liechtenstein,4,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Ukraine,3,1,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Honduras,3,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Cameroon,2,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Nigeria,2,0,0,0,0,Sun Mar 15 22:30:22 PDT 2020,1584336622
Monaco,2,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Seychelles,2,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Namibia,2,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Congo Republic,1,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
DR Congo,1,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Mauritania,1,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Central African Republic,1,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Togo,1,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Nepal,1,0,,,1,Sun Mar 15 22:30:22 PDT 2020,1584336622
Andorra,1,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Bhutan,1,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Gibraltar,1,0,1,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Vatican City,1,0,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
Queue,4100,,,,,Sun Mar 15 22:30:22 PDT 2020,1584336622
TOTAL,169734,6486,5639,109,76161,Sun Mar 15 22:30:22 PDT 2020,1584336622
