china,location,Cases,Deaths,Notes,date2,unixtime
inside,Hubei province (includes Wuhan),66337,2727,"7,370 serious",Sat Feb 29 11:56:25 PST 2020,1583006185
inside,Guangdong province,1349,7,"18 serious, 20 critical",Sat Feb 29 11:56:25 PST 2020,1583006185
inside,Henan province,1272,21,"7 serious, 6 critical",Sat Feb 29 11:56:25 PST 2020,1583006185
inside,Zhejiang province,1205,1,"10 serious, 9 critical",Sat Feb 29 11:56:25 PST 2020,1583006185
inside,Hunan province,1018,4,19 serious,Sat Feb 29 11:56:25 PST 2020,1583006185
inside,Beijing,411,8,,Sat Feb 29 11:56:25 PST 2020,1583006185
inside,Shanghai,337,3,10 serious,Sat Feb 29 11:56:25 PST 2020,1583006185
inside,Other regions,7322,64,,Sat Feb 29 11:56:25 PST 2020,1583006185
inside,TOTAL,79251,2835,"7,664 serious39,002 recovered1,418 suspected",Sat Feb 29 11:56:25 PST 2020,1583006185
outside,South Korea,3150,17,"10 critical, 24 recovered",Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Italy,1128,29,"105 serious, 46 recovered",Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Diamond Princess,705,6,"36 serious, 10 recovered",Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Iran,593,43,123 recovered,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Japan,241*,5,"20 serious, 32 recovered",Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Singapore,102,0,"7 critical, 72 recovered",Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Hong Kong,93,2,"4 critical, 2 serious, 18 recovered",Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Germany,79,0,"2 critical, 16 recovered",Sat Feb 29 11:56:25 PST 2020,1583006185
outside,United States,68,1,"1 serious, 7 recovered",Sat Feb 29 11:56:25 PST 2020,1583006185
outside,France,100,2,"8 serious, 12 recovered",Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Spain,45,0,"1 serious, 2 recovered",Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Kuwait,45,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Thailand,42,0,"2 critical, 28 recovered",Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Taiwan,39,1,5 recovered,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Bahrain,41,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Malaysia,25,0,17 recovered,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Australia,25,0,15 recovered,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,United Kingdom,23,0,8 recovered,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,UAE,19,0,"2 serious, 5 recovered",Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Vietnam,16,0,16 recovered,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Canada,16,0,3 recovered,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Sweden,12,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Macau,10,0,6 recovered,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Iraq,13,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Israel,7,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Oman,6,0,1 recovered,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Philippines,3,1,2 recovered,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,India,3,0,3 recovered,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Finland,3,0,1 recovered,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Russia,2,0,2 recovered,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Nepal,1,0,1 recovered,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Cambodia,1,0,1 recovered,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Sri Lanka,1,0,1 recovered,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Belgium,1,0,1 recovered,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Egypt,1,0,1 recovered,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Lebanon,4,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Afghanistan,1,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Austria,9,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Croatia,6,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Switzerland,18,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Algeria,1,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Brazil,1,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Greece,4,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Pakistan,4,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,North Macedonia,1,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Georgia,3,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Norway,7,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Romania,3,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Denmark,3,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Estonia,1,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Netherlands,6,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,San Marino,1,0,1 serious,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Nigeria,1,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Lithuania,1,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,New Zealand,1,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Belarus,1,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Mexico,3,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Azerbaijan,1,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Iceland,1,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Monaco,1,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Qatar,1,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Ecuador,1,0,1 critical,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,Luxembourg,1,0,,Sat Feb 29 11:56:25 PST 2020,1583006185
outside,TOTAL,6718,107,204 serious/critical,Sat Feb 29 11:56:25 PST 2020,1583006185
