china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
inside,Hubei province(includes Wuhan),67332,2871,6232,,38556,Wed Mar  4 12:33:42 PST 2020,1583354022
inside,Guangdong province,1350,7,13,19,1129,Wed Mar  4 12:33:42 PST 2020,1583354022
inside,Henan province,1272,22,3,2,1234,Wed Mar  4 12:33:42 PST 2020,1583354022
inside,Zhejiang province,1213,1,3,3,1107,Wed Mar  4 12:33:42 PST 2020,1583354022
inside,Hunan province,1018,4,15,,913,Wed Mar  4 12:33:42 PST 2020,1583354022
inside,Beijing,417,8,,,294,Wed Mar  4 12:33:42 PST 2020,1583354022
inside,Shanghai,338,3,,9,298,Wed Mar  4 12:33:42 PST 2020,1583354022
inside,Other regions,7330,65,100+,,,Wed Mar  4 12:33:42 PST 2020,1583354022
inside,CHINA TOTAL,80270,2981,6416,,49856,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,South Korea,5621,35,27,25,34,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Italy,3089,107,297,,276,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Iran,2922,92,,,552,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Diamond Princess,706,6,34,,40,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Japan,319,6,29,,10,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,France,285,4,15,,12,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Germany,262,0,,2,16,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Spain,202,1,7,,2,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,United States,149,11,2,6,9,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Singapore,110,0,,7,78,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Hong Kong,101,2,2,4,36,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,United Kingdom,85,0,,,8,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Switzerland,69,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Kuwait,56,0,0,0,0,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Bahrain,49,0,,,1,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Thailand,43,1,1,,30,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Australia,43,2,,,21,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Taiwan,42,1,0,0,12,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Malaysia,50,0,,,22,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Netherlands,38,0,1,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Canada,33,0,,,3,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Norway,48,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Iraq,32,2,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Sweden,32,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Austria,29,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,India,28,0,,,3,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Belgium,23,0,1,,1,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,UAE,27,0,2,,5,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Vietnam,16,0,,,16,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,San Marino,16,1,3,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Iceland,16,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Israel,15,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Lebanon,13,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Oman,12,0,,,2,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Macau,10,0,,,6,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Denmark,10,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Croatia,9,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Greece,8,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Algeria,8,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Qatar,8,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Czech Republic,8,0,0,0,0,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Finland,7,0,,,1,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Ecuador,7,0,,1,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Belarus,6,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Romania,6,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Mexico,5,0,,,1,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Pakistan,5,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Portugal,5,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Senegal,4,0,0,0,0,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Brazil,4,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Azerbaijan,3,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Philippines,3,1,,,2,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Russia,3,0,,,2,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Georgia,3,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Egypt,2,0,,,1,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Indonesia,2,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Ireland,2,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Estonia,2,0,0,0,0,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,New Zealand,2,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Hungary,2,0,0,0,0,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Saudi Arabia,2,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Nepal,1,0,,,1,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Cambodia,1,0,,,1,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Sri Lanka,1,0,,,1,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Afghanistan,1,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,North Macedonia,1,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Nigeria,1,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Lithuania,1,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Monaco,1,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Luxembourg,1,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Ukraine,1,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Morocco,1,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Latvia,1,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Tunisia,1,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Jordan,1,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Andorra,1,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Armenia,1,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
outside,Dominican Republic,1,0,,,,Wed Mar  4 12:33:42 PST 2020,1583354022
