OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
China,80860,3213,3032,,67490,Mon Mar 16 08:24:00 PDT 2020,1584372240
Italy,24747,1809,1672,,2335,Mon Mar 16 08:24:00 PDT 2020,1584372240
Iran,14991,853,,,4996,Mon Mar 16 08:24:00 PDT 2020,1584372240
South Korea,8236,75,,36,1137,Mon Mar 16 08:24:00 PDT 2020,1584372240
Spain,9407,335,410,,530,Mon Mar 16 08:24:00 PDT 2020,1584372240
Germany,6248,13,,2,58,Mon Mar 16 08:24:00 PDT 2020,1584372240
France,5423,127,300,,12,Mon Mar 16 08:24:00 PDT 2020,1584372240
United States,3817,66,60,4,9,Mon Mar 16 08:24:00 PDT 2020,1584372240
United Kingdom,1372,35,20,,18,Mon Mar 16 08:24:00 PDT 2020,1584372240
Switzerland,2200,14,,,4,Mon Mar 16 08:24:00 PDT 2020,1584372240
Netherlands,1135,20,,45,2,Mon Mar 16 08:24:00 PDT 2020,1584372240
Norway,1256,3,,,,Mon Mar 16 08:24:00 PDT 2020,1584372240
Belgium,1085,5,53,,1,Mon Mar 16 08:24:00 PDT 2020,1584372240
Sweden,1032,3,,,,Mon Mar 16 08:24:00 PDT 2020,1584372240
Austria,959,1,,,6,Mon Mar 16 08:24:00 PDT 2020,1584372240
Denmark,875,1,,,,Mon Mar 16 08:24:00 PDT 2020,1584372240
Japan,818,24,32,,59,Mon Mar 16 08:24:00 PDT 2020,1584372240
Diamond Princess,697,7,14,,245,Mon Mar 16 08:24:00 PDT 2020,1584372240
Malaysia,553,0,5,,42,Mon Mar 16 08:24:00 PDT 2020,1584372240
Qatar,401,0,,,4,Mon Mar 16 08:24:00 PDT 2020,1584372240
Australia,360,5,,,27,Mon Mar 16 08:24:00 PDT 2020,1584372240
Canada,336,1,,1,11,Mon Mar 16 08:24:00 PDT 2020,1584372240
Greece,331,4,5,,10,Mon Mar 16 08:24:00 PDT 2020,1584372240
Czech Republic,298,0,2,0,0,Mon Mar 16 08:24:00 PDT 2020,1584372240
Finland,272,0,,,1,Mon Mar 16 08:24:00 PDT 2020,1584372240
Israel,255,0,4,,4,Mon Mar 16 08:24:00 PDT 2020,1584372240
Portugal,245,0,,,2,Mon Mar 16 08:24:00 PDT 2020,1584372240
Singapore,226,0,,13,105,Mon Mar 16 08:24:00 PDT 2020,1584372240
Bahrain,221,1,,1,77,Mon Mar 16 08:24:00 PDT 2020,1584372240
Slovenia,219,1,0,0,0,Mon Mar 16 08:24:00 PDT 2020,1584372240
Brazil,218,0,,,1,Mon Mar 16 08:24:00 PDT 2020,1584372240
Iceland,180,0,1,,,Mon Mar 16 08:24:00 PDT 2020,1584372240
Estonia,171,0,,,1,Mon Mar 16 08:24:00 PDT 2020,1584372240
Ireland,169,2,,,,Mon Mar 16 08:24:00 PDT 2020,1584372240
Romania,159,0,,,9,Mon Mar 16 08:24:00 PDT 2020,1584372240
Poland,150,3,2,0,0,Mon Mar 16 08:24:00 PDT 2020,1584372240
Hong Kong,149,4,2,2,81,Mon Mar 16 08:24:00 PDT 2020,1584372240
Thailand,147,1,1,,38,Mon Mar 16 08:24:00 PDT 2020,1584372240
Philippines,142,12,1,,3,Mon Mar 16 08:24:00 PDT 2020,1584372240
Indonesia,134,5,,,8,Mon Mar 16 08:24:00 PDT 2020,1584372240
India,130,2,,,13,Mon Mar 16 08:24:00 PDT 2020,1584372240
Egypt,126,2,,,27,Mon Mar 16 08:24:00 PDT 2020,1584372240
Iraq,124,10,,,26,Mon Mar 16 08:24:00 PDT 2020,1584372240
Saudi Arabia,118,0,,,3,Mon Mar 16 08:24:00 PDT 2020,1584372240
