china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
outside,Afghanistan,1,0,,,,Thu Mar  5 19:15:58 PST 2020,1583464558
outside,North Macedonia,1,0,,,,Thu Mar  5 19:15:58 PST 2020,1583464558
outside,Nigeria,1,0,,,,Thu Mar  5 19:15:58 PST 2020,1583464558
outside,Lithuania,1,0,,,,Thu Mar  5 19:15:58 PST 2020,1583464558
outside,Monaco,1,0,,,,Thu Mar  5 19:15:58 PST 2020,1583464558
outside,Luxembourg,1,0,,,,Thu Mar  5 19:15:58 PST 2020,1583464558
outside,Ukraine,1,0,,,,Thu Mar  5 19:15:58 PST 2020,1583464558
outside,Latvia,1,0,,,,Thu Mar  5 19:15:58 PST 2020,1583464558
outside,Tunisia,1,0,,,,Thu Mar  5 19:15:58 PST 2020,1583464558
outside,Jordan,1,0,,,,Thu Mar  5 19:15:58 PST 2020,1583464558
outside,Andorra,1,0,,,,Thu Mar  5 19:15:58 PST 2020,1583464558
outside,Armenia,1,0,,,,Thu Mar  5 19:15:58 PST 2020,1583464558
outside,Dominican Republic,1,0,,,,Thu Mar  5 19:15:58 PST 2020,1583464558
outside,Argentina,1,0,,,,Thu Mar  5 19:15:58 PST 2020,1583464558
outside,Liechtenstein,1,0,,,,Thu Mar  5 19:15:58 PST 2020,1583464558
outside,Poland,1,0,0,0,0,Thu Mar  5 19:15:58 PST 2020,1583464558
outside,South Africa,1,0,,,,Thu Mar  5 19:15:58 PST 2020,1583464558
outside,TOTAL,17562,344,484,47,1423,Thu Mar  5 19:15:58 PST 2020,1583464558
