OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80778,3158,4492,,61475,Wed Mar 11 10:59:37 PDT 2020,1583949577
Italy,10149,631,877,,1004,Wed Mar 11 10:59:37 PDT 2020,1583949577
Iran,9000,354,,,2959,Wed Mar 11 10:59:37 PDT 2020,1583949577
South Korea,7755,60,,36,288,Wed Mar 11 10:59:37 PDT 2020,1583949577
Spain,2124,49,126,,136,Wed Mar 11 10:59:37 PDT 2020,1583949577
France,1784,33,86,,12,Wed Mar 11 10:59:37 PDT 2020,1583949577
Germany,1622,3,,2,25,Wed Mar 11 10:59:37 PDT 2020,1583949577
United States,1016,31,2,6,9,Wed Mar 11 10:59:37 PDT 2020,1583949577
Diamond Princess,696,7,18,,245,Wed Mar 11 10:59:37 PDT 2020,1583949577
Switzerland,642,3,,,3,Wed Mar 11 10:59:37 PDT 2020,1583949577
Japan,581,10,31,,59,Wed Mar 11 10:59:37 PDT 2020,1583949577
Netherlands,503,5,1,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Sweden,436,0,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Norway,428,0,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
United Kingdom,383,6,,,12,Wed Mar 11 10:59:37 PDT 2020,1583949577
Denmark*,342,0,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Belgium,314,1,1,1,1,Wed Mar 11 10:59:37 PDT 2020,1583949577
Austria,206,0,,,4,Wed Mar 11 10:59:37 PDT 2020,1583949577
Bahrain,189,0,,1,30,Wed Mar 11 10:59:37 PDT 2020,1583949577
Singapore,166,0,,12,93,Wed Mar 11 10:59:37 PDT 2020,1583949577
Malaysia,149,0,2,,26,Wed Mar 11 10:59:37 PDT 2020,1583949577
Hong Kong,121,2,2,4,59,Wed Mar 11 10:59:37 PDT 2020,1583949577
Australia,127,3,,,24,Wed Mar 11 10:59:37 PDT 2020,1583949577
Canada,97,1,,1,9,Wed Mar 11 10:59:37 PDT 2020,1583949577
Greece,89,0,,1,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Iceland,85,0,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Israel,76,0,1,,3,Wed Mar 11 10:59:37 PDT 2020,1583949577
UAE,74,0,2,,17,Wed Mar 11 10:59:37 PDT 2020,1583949577
Kuwait,72,0,2,1,2,Wed Mar 11 10:59:37 PDT 2020,1583949577
Czech Republic,63,0,0,0,0,Wed Mar 11 10:59:37 PDT 2020,1583949577
San Marino,62,2,5,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Lebanon,61,2,,3,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Iraq,60,5,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
India,60,0,,,4,Wed Mar 11 10:59:37 PDT 2020,1583949577
Egypt,60,1,,,27,Wed Mar 11 10:59:37 PDT 2020,1583949577
Thailand,59,1,1,,34,Wed Mar 11 10:59:37 PDT 2020,1583949577
Finland,59,0,,,1,Wed Mar 11 10:59:37 PDT 2020,1583949577
Portugal,59,0,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Philippines,49,1,1,,2,Wed Mar 11 10:59:37 PDT 2020,1583949577
Taiwan,48,1,0,0,17,Wed Mar 11 10:59:37 PDT 2020,1583949577
Vietnam,37,0,,,16,Wed Mar 11 10:59:37 PDT 2020,1583949577
Brazil,34,0,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Ireland,34,0,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Slovenia,31,0,0,0,0,Wed Mar 11 10:59:37 PDT 2020,1583949577
Indonesia,34,1,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Romania,32,0,,,6,Wed Mar 11 10:59:37 PDT 2020,1583949577
Palestine,30,0,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Poland,27,0,2,0,0,Wed Mar 11 10:59:37 PDT 2020,1583949577
Qatar,24,0,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Algeria,20,0,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Pakistan,19,0,,,2,Wed Mar 11 10:59:37 PDT 2020,1583949577
Chile,17,0,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Oman,16,0,,,2,Wed Mar 11 10:59:37 PDT 2020,1583949577
Russia,15,0,,,3,Wed Mar 11 10:59:37 PDT 2020,1583949577
Saudi Arabia,15,0,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Ecuador,15,0,,1,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Georgia,15,0,1,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
South Africa,13,0,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Argentina,12,1,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Croatia,12,0,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Serbia,12,0,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Albania,12,1,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Macau,10,0,,,6,Wed Mar 11 10:59:37 PDT 2020,1583949577
Estonia,10,0,0,0,0,Wed Mar 11 10:59:37 PDT 2020,1583949577
Costa Rica,9,0,1,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Hungary,9,0,0,0,0,Wed Mar 11 10:59:37 PDT 2020,1583949577
Colombia,9,0,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
Panama,8,1,,,,Wed Mar 11 10:59:37 PDT 2020,1583949577
