OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80651,3070,5489,,55404,Fri Mar  6 17:54:19 PST 2020,1583546059
South Korea,6767,44,27,25,108,Fri Mar  6 17:54:19 PST 2020,1583546059
Iran,4747,124,,,913,Fri Mar  6 17:54:19 PST 2020,1583546059
Italy,4636,197,462,,523,Fri Mar  6 17:54:19 PST 2020,1583546059
Diamond Princess,696,6,34,,40,Fri Mar  6 17:54:19 PST 2020,1583546059
Germany,670,0,,2,17,Fri Mar  6 17:54:19 PST 2020,1583546059
France,613,9,23,,12,Fri Mar  6 17:54:19 PST 2020,1583546059
Japan,350,6,29,,10,Fri Mar  6 17:54:19 PST 2020,1583546059
United States,321,14,2,6,9,Fri Mar  6 17:54:19 PST 2020,1583546059
Spain,365,5,7,,2,Fri Mar  6 17:54:19 PST 2020,1583546059
Switzerland,210,1,,,,Fri Mar  6 17:54:19 PST 2020,1583546059
United Kingdom,164,1,,,12,Fri Mar  6 17:54:19 PST 2020,1583546059
Sweden,136,0,,,,Fri Mar  6 17:54:19 PST 2020,1583546059
Singapore,130,0,,9,82,Fri Mar  6 17:54:19 PST 2020,1583546059
Netherlands,128,1,1,,,Fri Mar  6 17:54:19 PST 2020,1583546059
Belgium,109,0,1,,1,Fri Mar  6 17:54:19 PST 2020,1583546059
Hong Kong,108,2,2,4,51,Fri Mar  6 17:54:19 PST 2020,1583546059
Norway,101,0,,,,Fri Mar  6 17:54:19 PST 2020,1583546059
Malaysia,83,0,,,23,Fri Mar  6 17:54:19 PST 2020,1583546059
Australia,61,2,,,22,Fri Mar  6 17:54:19 PST 2020,1583546059
Kuwait,58,0,0,0,0,Fri Mar  6 17:54:19 PST 2020,1583546059
Austria,55,0,,,,Fri Mar  6 17:54:19 PST 2020,1583546059
Bahrain,49,0,,,1,Fri Mar  6 17:54:19 PST 2020,1583546059
Canada,52,0,,1,8,Fri Mar  6 17:54:19 PST 2020,1583546059
Thailand,47,1,1,,31,Fri Mar  6 17:54:19 PST 2020,1583546059
Taiwan,45,1,0,0,12,Fri Mar  6 17:54:19 PST 2020,1583546059
Greece,45,0,1,,,Fri Mar  6 17:54:19 PST 2020,1583546059
Iraq,35,2,,,,Fri Mar  6 17:54:19 PST 2020,1583546059
Iceland,34,0,,,,Fri Mar  6 17:54:19 PST 2020,1583546059
India,30,0,,,3,Fri Mar  6 17:54:19 PST 2020,1583546059
UAE,43,0,2,,7,Fri Mar  6 17:54:19 PST 2020,1583546059
Czech Republic,19,0,0,0,0,Fri Mar  6 17:54:19 PST 2020,1583546059
Ireland,18,0,,,,Fri Mar  6 17:54:19 PST 2020,1583546059
Algeria,17,0,,,,Fri Mar  6 17:54:19 PST 2020,1583546059
Israel,17,0,,,,Fri Mar  6 17:54:19 PST 2020,1583546059
