china,location,Cases,Deaths,Notes,date2,unixtime
inside,Hubei province (includes Wuhan),67217,2834,"6,593 serious",Mon Mar  2 17:03:33 PST 2020,1583197413
inside,Guangdong province,1349,7,"17 serious, 20 critical",Mon Mar  2 17:03:33 PST 2020,1583197413
inside,Henan province,1272,22,"7 serious, 4 critical",Mon Mar  2 17:03:33 PST 2020,1583197413
inside,Zhejiang province,1205,1,"8 serious, 8 critical",Mon Mar  2 17:03:33 PST 2020,1583197413
inside,Hunan province,1018,4,18 serious,Mon Mar  2 17:03:33 PST 2020,1583197413
inside,Beijing,413,8,,Mon Mar  2 17:03:33 PST 2020,1583197413
inside,Shanghai,337,3,9 serious,Mon Mar  2 17:03:33 PST 2020,1583197413
inside,Other regions,7323,64,100+ serious,Mon Mar  2 17:03:33 PST 2020,1583197413
inside,Undisclosed,17,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
inside,TOTAL,80151,2943,"6,806 serious47,204 recovered587 suspected",Mon Mar  2 17:03:33 PST 2020,1583197413
outside,South Korea,4335,28,"34 serious, 17 critical, 26 recovered",Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Italy,2036,52,"140 serious, 149 recovered",Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Diamond Princess,705,6,"36 serious, 10 recovered",Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Iran,1501,66,291 recovered,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Japan,274,6,"19 serious, 32 recovered",Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Singapore,108,0,"6 critical, 78 recovered",Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Hong Kong,100,2,"4 critical, 2 serious, 36 recovered",Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Germany,165,0,"2 critical, 16 recovered",Mon Mar  2 17:03:33 PST 2020,1583197413
outside,United States,99,6,"2 serious, 5 critical, 9 recovered",Mon Mar  2 17:03:33 PST 2020,1583197413
outside,France,191,3,"8 serious, 12 recovered",Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Spain,120,0,"5 critical, 2 recovered",Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Kuwait,56,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Thailand,43,1,"1 serious, 30 recovered",Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Taiwan,40,1,5 recovered,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Bahrain,49,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Malaysia,29,0,22 recovered,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Australia,30,1,15 recovered,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,United Kingdom,40,0,8 recovered,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,UAE,21,0,"2 serious, 5 recovered",Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Vietnam,16,0,16 recovered,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Canada,27,0,3 recovered,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Sweden,15,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Macau,10,0,6 recovered,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Iraq,26,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Israel,10,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Oman,6,0,2 recovered,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Philippines,3,1,2 recovered,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,India,5,0,3 recovered,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Finland,6,0,1 recovered,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Russia,3,0,2 recovered,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Nepal,1,0,1 recovered,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Cambodia,1,0,1 recovered,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Sri Lanka,1,0,1 recovered,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Belgium,8,0,1 recovered,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Egypt,2,0,1 recovered,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Lebanon,13,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Afghanistan,1,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Austria,18,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Croatia,8,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Switzerland,30,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Algeria,5,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Brazil,2,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Greece,7,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Pakistan,4,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,North Macedonia,1,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Georgia,3,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Norway,25,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Romania,3,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Denmark,4,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Estonia,1,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Netherlands,18,0,1 critical,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,San Marino,8,1,1 serious,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Nigeria,1,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,Lithuania,1,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
outside,New Zealand,1,0,,Mon Mar  2 17:03:33 PST 2020,1583197413
