OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
China,80860,3213,3032,,67490,Mon Mar 16 11:15:10 PDT 2020,1584382510
Italy,27980,2158,1851,,2749,Mon Mar 16 11:15:10 PDT 2020,1584382510
Iran,14991,853,,,4996,Mon Mar 16 11:15:10 PDT 2020,1584382510
Spain,9437,336,432,,530,Mon Mar 16 11:15:10 PDT 2020,1584382510
South Korea,8236,75,,36,1137,Mon Mar 16 11:15:10 PDT 2020,1584382510
Germany,7174,14,,2,60,Mon Mar 16 11:15:10 PDT 2020,1584382510
France,5423,127,300,,12,Mon Mar 16 11:15:10 PDT 2020,1584382510
United States,4171,70,60,4,9,Mon Mar 16 11:15:10 PDT 2020,1584382510
Switzerland,2200,14,,,4,Mon Mar 16 11:15:10 PDT 2020,1584382510
United Kingdom,1543,53,20,,18,Mon Mar 16 11:15:10 PDT 2020,1584382510
Netherlands,1413,24,,45,2,Mon Mar 16 11:15:10 PDT 2020,1584382510
Norway,1256,3,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Belgium,1085,5,53,,1,Mon Mar 16 11:15:10 PDT 2020,1584382510
Sweden,1032,3,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Austria,959,1,,,6,Mon Mar 16 11:15:10 PDT 2020,1584382510
Denmark,932,1,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Japan,818,24,32,,59,Mon Mar 16 11:15:10 PDT 2020,1584382510
Diamond Princess,697,7,14,,245,Mon Mar 16 11:15:10 PDT 2020,1584382510
Malaysia,553,0,5,,42,Mon Mar 16 11:15:10 PDT 2020,1584382510
Qatar,401,0,,,4,Mon Mar 16 11:15:10 PDT 2020,1584382510
Australia,360,5,,,27,Mon Mar 16 11:15:10 PDT 2020,1584382510
Canada,336,1,,1,11,Mon Mar 16 11:15:10 PDT 2020,1584382510
Greece,331,4,5,,10,Mon Mar 16 11:15:10 PDT 2020,1584382510
Portugal,331,1,18,,2,Mon Mar 16 11:15:10 PDT 2020,1584382510
Czech Republic,298,0,2,0,0,Mon Mar 16 11:15:10 PDT 2020,1584382510
Israel,277,0,4,,4,Mon Mar 16 11:15:10 PDT 2020,1584382510
Finland,272,0,,,1,Mon Mar 16 11:15:10 PDT 2020,1584382510
Singapore,226,0,,13,105,Mon Mar 16 11:15:10 PDT 2020,1584382510
Bahrain,221,1,,1,77,Mon Mar 16 11:15:10 PDT 2020,1584382510
Slovenia,219,1,0,0,0,Mon Mar 16 11:15:10 PDT 2020,1584382510
Brazil,218,0,,,1,Mon Mar 16 11:15:10 PDT 2020,1584382510
Iceland,180,0,1,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Pakistan,179,0,,,3,Mon Mar 16 11:15:10 PDT 2020,1584382510
Estonia,171,0,,,1,Mon Mar 16 11:15:10 PDT 2020,1584382510
Ireland,169,2,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Romania,159,0,,,9,Mon Mar 16 11:15:10 PDT 2020,1584382510
Poland,150,3,2,0,0,Mon Mar 16 11:15:10 PDT 2020,1584382510
Hong Kong,149,4,2,2,81,Mon Mar 16 11:15:10 PDT 2020,1584382510
Thailand,147,1,1,,38,Mon Mar 16 11:15:10 PDT 2020,1584382510
Philippines,142,12,1,,3,Mon Mar 16 11:15:10 PDT 2020,1584382510
Indonesia,134,5,,,8,Mon Mar 16 11:15:10 PDT 2020,1584382510
India,130,2,,,13,Mon Mar 16 11:15:10 PDT 2020,1584382510
Egypt,126,2,,,27,Mon Mar 16 11:15:10 PDT 2020,1584382510
Iraq,124,10,,,26,Mon Mar 16 11:15:10 PDT 2020,1584382510
Saudi Arabia,118,0,,,3,Mon Mar 16 11:15:10 PDT 2020,1584382510
Kuwait,112,0,4,,9,Mon Mar 16 11:15:10 PDT 2020,1584382510
San Marino,109,7,11,,4,Mon Mar 16 11:15:10 PDT 2020,1584382510
Lebanon,99,3,,2,,Mon Mar 16 11:15:10 PDT 2020,1584382510
United Arab Emirates,98,0,,,26,Mon Mar 16 11:15:10 PDT 2020,1584382510
Luxembourg,77,1,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Chile,75,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Peru,71,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Taiwan,67,1,0,0,20,Mon Mar 16 11:15:10 PDT 2020,1584382510
Russia,63,0,,,4,Mon Mar 16 11:15:10 PDT 2020,1584382510
South Africa,62,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Slovakia,61,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Vietnam,57,0,,,16,Mon Mar 16 11:15:10 PDT 2020,1584382510
Argentina,56,2,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Croatia,56,0,,,1,Mon Mar 16 11:15:10 PDT 2020,1584382510
Serbia,55,0,1,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Panama,55,1,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Mexico,53,0,,1,3,Mon Mar 16 11:15:10 PDT 2020,1584382510
Bulgaria,51,2,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Brunei,50,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Algeria,54,4,,,10,Mon Mar 16 11:15:10 PDT 2020,1584382510
Colombia,45,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Albania,42,1,2,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Palestine,38,0,0,0,0,Mon Mar 16 11:15:10 PDT 2020,1584382510
Ecuador,37,2,,1,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Costa Rica,35,0,1,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Georgia,33,0,1,,1,Mon Mar 16 11:15:10 PDT 2020,1584382510
Hungary,32,1,,,0,Mon Mar 16 11:15:10 PDT 2020,1584382510
Belarus,27,0,,,3,Mon Mar 16 11:15:10 PDT 2020,1584382510
Cyprus,33,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Latvia,30,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Armenia,30,0,,,1,Mon Mar 16 11:15:10 PDT 2020,1584382510
Morocco,28,1,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Senegal,26,0,,,0,Mon Mar 16 11:15:10 PDT 2020,1584382510
Azerbaijan,25,1,,,3,Mon Mar 16 11:15:10 PDT 2020,1584382510
Bosnia,24,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Moldova,23,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Oman,22,0,0,0,9,Mon Mar 16 11:15:10 PDT 2020,1584382510
Afghanistan,21,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Malta,21,0,,,2,Mon Mar 16 11:15:10 PDT 2020,1584382510
Tunisia,20,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
North Macedonia,19,0,0,0,0,Mon Mar 16 11:15:10 PDT 2020,1584382510
Turkey,18,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Sri Lanka,18,0,,,1,Mon Mar 16 11:15:10 PDT 2020,1584382510
Venezuela,17,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Jamaica,15,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Jordan,15,0,,,1,Mon Mar 16 11:15:10 PDT 2020,1584382510
Lithuania,14,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Andorra,14,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Maldives,13,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Cambodia,12,0,,,1,Mon Mar 16 11:15:10 PDT 2020,1584382510
Dominican Republic,11,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Macau,11,0,,,6,Mon Mar 16 11:15:10 PDT 2020,1584382510
Bolivia,10,,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
New Zealand,10,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Kazakhstan,9,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Paraguay,8,0,1,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Bangladesh,8,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Liechtenstein,7,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Burkina Faso,7,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Ghana,6,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Uzbekistan,6,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Honduras,6,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Rwanda,5,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Cameroon,5,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Ivory Coast,5,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Ethiopia,4,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Ukraine,3,1,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Seychelles,3,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
DR Congo,3,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Kenya,3,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Nigeria,2,0,0,0,0,Mon Mar 16 11:15:10 PDT 2020,1584382510
Monaco,2,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Namibia,2,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Bahamas,1,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Liberia,1,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Eswatini,1,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Equatorial Guinea,1,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Gabon,1,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Congo Republic,1,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Sudan,1,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Mauritania,1,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Central African Republic,1,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Guinea,1,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Togo,1,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Nepal,1,0,,,1,Mon Mar 16 11:15:10 PDT 2020,1584382510
Bhutan,1,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Gibraltar,1,0,1,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Vatican City,1,0,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
Queue,590,,,,,Mon Mar 16 11:15:10 PDT 2020,1584382510
TOTAL,179197,7063,5857,108,77936,Mon Mar 16 11:15:10 PDT 2020,1584382510
