OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80778,3158,4492,,61475,Wed Mar 11 08:20:24 PDT 2020,1583940024
Italy,10149,631,877,,1004,Wed Mar 11 08:20:24 PDT 2020,1583940024
Iran,9000,354,,,2959,Wed Mar 11 08:20:24 PDT 2020,1583940024
South Korea,7755,60,,36,288,Wed Mar 11 08:20:24 PDT 2020,1583940024
Spain,2124,49,126,,136,Wed Mar 11 08:20:24 PDT 2020,1583940024
France,1784,33,86,,12,Wed Mar 11 08:20:24 PDT 2020,1583940024
Germany,1622,3,,2,25,Wed Mar 11 08:20:24 PDT 2020,1583940024
United States,1016,31,2,6,9,Wed Mar 11 08:20:24 PDT 2020,1583940024
Diamond Princess,696,7,18,,245,Wed Mar 11 08:20:24 PDT 2020,1583940024
Switzerland,642,3,,,3,Wed Mar 11 08:20:24 PDT 2020,1583940024
Japan,581,10,31,,59,Wed Mar 11 08:20:24 PDT 2020,1583940024
Netherlands,503,5,1,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Sweden,436,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Norway,428,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
United Kingdom,383,6,,,12,Wed Mar 11 08:20:24 PDT 2020,1583940024
Denmark*,342,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Belgium,314,1,1,1,1,Wed Mar 11 08:20:24 PDT 2020,1583940024
Austria,206,0,,,4,Wed Mar 11 08:20:24 PDT 2020,1583940024
Bahrain,189,0,,1,30,Wed Mar 11 08:20:24 PDT 2020,1583940024
Singapore,166,0,,12,93,Wed Mar 11 08:20:24 PDT 2020,1583940024
Malaysia,149,0,2,,26,Wed Mar 11 08:20:24 PDT 2020,1583940024
Hong Kong,121,2,2,4,59,Wed Mar 11 08:20:24 PDT 2020,1583940024
Australia,127,3,,,24,Wed Mar 11 08:20:24 PDT 2020,1583940024
Canada,97,1,,1,9,Wed Mar 11 08:20:24 PDT 2020,1583940024
Greece,89,0,,1,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Iceland,85,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Israel,76,0,1,,3,Wed Mar 11 08:20:24 PDT 2020,1583940024
UAE,74,0,2,,17,Wed Mar 11 08:20:24 PDT 2020,1583940024
Kuwait,72,0,2,1,2,Wed Mar 11 08:20:24 PDT 2020,1583940024
Czech Republic,63,0,0,0,0,Wed Mar 11 08:20:24 PDT 2020,1583940024
San Marino,62,2,5,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
