OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
China,80860,3213,3032,,67490,Mon Mar 16 08:41:11 PDT 2020,1584373271
Italy,24747,1809,1672,,2335,Mon Mar 16 08:41:11 PDT 2020,1584373271
Iran,14991,853,,,4996,Mon Mar 16 08:41:11 PDT 2020,1584373271
South Korea,8236,75,,36,1137,Mon Mar 16 08:41:11 PDT 2020,1584373271
Spain,9407,335,410,,530,Mon Mar 16 08:41:11 PDT 2020,1584373271
Germany,6248,13,,2,58,Mon Mar 16 08:41:11 PDT 2020,1584373271
France,5423,127,300,,12,Mon Mar 16 08:41:11 PDT 2020,1584373271
United States,3817,66,60,4,9,Mon Mar 16 08:41:11 PDT 2020,1584373271
United Kingdom,1372,35,20,,18,Mon Mar 16 08:41:11 PDT 2020,1584373271
Switzerland,2200,14,,,4,Mon Mar 16 08:41:11 PDT 2020,1584373271
Netherlands,1135,20,,45,2,Mon Mar 16 08:41:11 PDT 2020,1584373271
Norway,1256,3,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Belgium,1085,5,53,,1,Mon Mar 16 08:41:11 PDT 2020,1584373271
Sweden,1032,3,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Austria,959,1,,,6,Mon Mar 16 08:41:11 PDT 2020,1584373271
Denmark,875,1,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Japan,818,24,32,,59,Mon Mar 16 08:41:11 PDT 2020,1584373271
Diamond Princess,697,7,14,,245,Mon Mar 16 08:41:11 PDT 2020,1584373271
Malaysia,553,0,5,,42,Mon Mar 16 08:41:11 PDT 2020,1584373271
Qatar,401,0,,,4,Mon Mar 16 08:41:11 PDT 2020,1584373271
Australia,360,5,,,27,Mon Mar 16 08:41:11 PDT 2020,1584373271
Canada,336,1,,1,11,Mon Mar 16 08:41:11 PDT 2020,1584373271
Greece,331,4,5,,10,Mon Mar 16 08:41:11 PDT 2020,1584373271
Czech Republic,298,0,2,0,0,Mon Mar 16 08:41:11 PDT 2020,1584373271
Finland,272,0,,,1,Mon Mar 16 08:41:11 PDT 2020,1584373271
Israel,255,0,4,,4,Mon Mar 16 08:41:11 PDT 2020,1584373271
Portugal,245,0,,,2,Mon Mar 16 08:41:11 PDT 2020,1584373271
Singapore,226,0,,13,105,Mon Mar 16 08:41:11 PDT 2020,1584373271
Bahrain,221,1,,1,77,Mon Mar 16 08:41:11 PDT 2020,1584373271
Slovenia,219,1,0,0,0,Mon Mar 16 08:41:11 PDT 2020,1584373271
Brazil,218,0,,,1,Mon Mar 16 08:41:11 PDT 2020,1584373271
Iceland,180,0,1,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Estonia,171,0,,,1,Mon Mar 16 08:41:11 PDT 2020,1584373271
Ireland,169,2,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Romania,159,0,,,9,Mon Mar 16 08:41:11 PDT 2020,1584373271
Poland,150,3,2,0,0,Mon Mar 16 08:41:11 PDT 2020,1584373271
Hong Kong,149,4,2,2,81,Mon Mar 16 08:41:11 PDT 2020,1584373271
Thailand,147,1,1,,38,Mon Mar 16 08:41:11 PDT 2020,1584373271
Philippines,142,12,1,,3,Mon Mar 16 08:41:11 PDT 2020,1584373271
Indonesia,134,5,,,8,Mon Mar 16 08:41:11 PDT 2020,1584373271
India,130,2,,,13,Mon Mar 16 08:41:11 PDT 2020,1584373271
Egypt,126,2,,,27,Mon Mar 16 08:41:11 PDT 2020,1584373271
Iraq,124,10,,,26,Mon Mar 16 08:41:11 PDT 2020,1584373271
Saudi Arabia,118,0,,,3,Mon Mar 16 08:41:11 PDT 2020,1584373271
Kuwait,112,0,4,,9,Mon Mar 16 08:41:11 PDT 2020,1584373271
San Marino,109,7,11,,4,Mon Mar 16 08:41:11 PDT 2020,1584373271
Lebanon,99,3,,2,,Mon Mar 16 08:41:11 PDT 2020,1584373271
United Arab Emirates,98,0,,,26,Mon Mar 16 08:41:11 PDT 2020,1584373271
Pakistan,94,0,,,3,Mon Mar 16 08:41:11 PDT 2020,1584373271
Luxembourg,77,1,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Chile,75,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Peru,71,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Taiwan,67,1,0,0,20,Mon Mar 16 08:41:11 PDT 2020,1584373271
Russia,63,0,,,4,Mon Mar 16 08:41:11 PDT 2020,1584373271
South Africa,62,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Slovakia,61,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Vietnam,57,0,,,16,Mon Mar 16 08:41:11 PDT 2020,1584373271
Argentina,56,2,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Croatia,56,0,,,1,Mon Mar 16 08:41:11 PDT 2020,1584373271
Serbia,55,0,1,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Panama,55,1,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Mexico,53,1,,1,3,Mon Mar 16 08:41:11 PDT 2020,1584373271
Bulgaria,51,2,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Brunei,50,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Algeria,54,4,,,10,Mon Mar 16 08:41:11 PDT 2020,1584373271
Colombia,45,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Albania,42,1,2,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Palestine,38,0,0,0,0,Mon Mar 16 08:41:11 PDT 2020,1584373271
Ecuador,37,2,,1,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Costa Rica,35,0,1,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Georgia,33,0,1,,1,Mon Mar 16 08:41:11 PDT 2020,1584373271
Hungary,32,1,,,0,Mon Mar 16 08:41:11 PDT 2020,1584373271
Belarus,27,0,,,3,Mon Mar 16 08:41:11 PDT 2020,1584373271
Cyprus,33,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Latvia,30,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Armenia,30,0,,,1,Mon Mar 16 08:41:11 PDT 2020,1584373271
Morocco,28,1,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Senegal,26,0,,,0,Mon Mar 16 08:41:11 PDT 2020,1584373271
Azerbaijan,25,1,,,3,Mon Mar 16 08:41:11 PDT 2020,1584373271
Bosnia,24,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Moldova,23,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Oman,22,0,0,0,9,Mon Mar 16 08:41:11 PDT 2020,1584373271
Afghanistan,21,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Malta,21,0,,,2,Mon Mar 16 08:41:11 PDT 2020,1584373271
Tunisia,20,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
North Macedonia,19,0,0,0,0,Mon Mar 16 08:41:11 PDT 2020,1584373271
Turkey,18,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Sri Lanka,18,0,,,1,Mon Mar 16 08:41:11 PDT 2020,1584373271
Venezuela,17,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Jamaica,15,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Jordan,15,0,,,1,Mon Mar 16 08:41:11 PDT 2020,1584373271
Lithuania,14,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Andorra,14,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Maldives,13,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Cambodia,12,0,,,1,Mon Mar 16 08:41:11 PDT 2020,1584373271
Dominican Republic,11,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Macau,11,0,,,6,Mon Mar 16 08:41:11 PDT 2020,1584373271
Bolivia,10,,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
New Zealand,10,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Kazakhstan,9,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Paraguay,8,0,1,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Bangladesh,8,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Liechtenstein,7,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Burkina Faso,7,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Ghana,6,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Uzbekistan,6,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Honduras,6,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Rwanda,5,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Cameroon,5,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Ivory Coast,5,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Ethiopia,4,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Ukraine,3,1,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Seychelles,3,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
DR Congo,3,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Kenya,3,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Nigeria,2,0,0,0,0,Mon Mar 16 08:41:11 PDT 2020,1584373271
Monaco,2,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Namibia,2,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Bahamas,1,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Liberia,1,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Eswatini,1,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Equatorial Guinea,1,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Gabon,1,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Congo Republic,1,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Sudan,1,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Mauritania,1,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Central African Republic,1,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Guinea,1,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
Togo,1,0,,,,Mon Mar 16 08:41:11 PDT 2020,1584373271
