OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80651,3070,5489,,55404,Sat Mar  7 09:20:59 PST 2020,1583601659
South Korea,7041,48,,36,118,Sat Mar  7 09:20:59 PST 2020,1583601659
Iran,5823,145,,,1669,Sat Mar  7 09:20:59 PST 2020,1583601659
Italy,5883,233,462,,589,Sat Mar  7 09:20:59 PST 2020,1583601659
Germany,795,0,,2,17,Sat Mar  7 09:20:59 PST 2020,1583601659
Diamond Princess,696,7,33,,40,Sat Mar  7 09:20:59 PST 2020,1583601659
France,716,11,21,,12,Sat Mar  7 09:20:59 PST 2020,1583601659
Spain,500,10,11,,30,Sat Mar  7 09:20:59 PST 2020,1583601659
Japan,461,6,29,,10,Sat Mar  7 09:20:59 PST 2020,1583601659
United States,329,16,2,6,9,Sat Mar  7 09:20:59 PST 2020,1583601659
Switzerland,264,1,,,3,Sat Mar  7 09:20:59 PST 2020,1583601659
United Kingdom,206,2,,,12,Sat Mar  7 09:20:59 PST 2020,1583601659
Sweden,161,0,,,,Sat Mar  7 09:20:59 PST 2020,1583601659
Singapore,138,0,,8,90,Sat Mar  7 09:20:59 PST 2020,1583601659
Netherlands,188,1,1,,,Sat Mar  7 09:20:59 PST 2020,1583601659
Norway,136,0,,,,Sat Mar  7 09:20:59 PST 2020,1583601659
Belgium,169,0,1,,1,Sat Mar  7 09:20:59 PST 2020,1583601659
Hong Kong,108,2,2,4,51,Sat Mar  7 09:20:59 PST 2020,1583601659
Malaysia,83,0,,,23,Sat Mar  7 09:20:59 PST 2020,1583601659
Austria,79,0,,,,Sat Mar  7 09:20:59 PST 2020,1583601659
Australia,62,2,,,22,Sat Mar  7 09:20:59 PST 2020,1583601659
Kuwait,58,0,0,0,0,Sat Mar  7 09:20:59 PST 2020,1583601659
Bahrain,56,0,,,1,Sat Mar  7 09:20:59 PST 2020,1583601659
Canada,54,0,,1,8,Sat Mar  7 09:20:59 PST 2020,1583601659
Iceland,50,0,,,,Sat Mar  7 09:20:59 PST 2020,1583601659
Thailand,47,1,1,,31,Sat Mar  7 09:20:59 PST 2020,1583601659
Iraq,46,3,,,,Sat Mar  7 09:20:59 PST 2020,1583601659
Taiwan,45,1,0,0,12,Sat Mar  7 09:20:59 PST 2020,1583601659
Greece,45,0,1,,,Sat Mar  7 09:20:59 PST 2020,1583601659
India,31,0,,,3,Sat Mar  7 09:20:59 PST 2020,1583601659
UAE,43,0,2,,7,Sat Mar  7 09:20:59 PST 2020,1583601659
Czech Republic,19,0,0,0,0,Sat Mar  7 09:20:59 PST 2020,1583601659
Ireland,18,0,,,,Sat Mar  7 09:20:59 PST 2020,1583601659
Algeria,17,0,,,,Sat Mar  7 09:20:59 PST 2020,1583601659
Israel,17,0,,,,Sat Mar  7 09:20:59 PST 2020,1583601659
Vietnam,20,0,,,16,Sat Mar  7 09:20:59 PST 2020,1583601659
San Marino,16,1,3,,,Sat Mar  7 09:20:59 PST 2020,1583601659
Lebanon,16,0,,1,,Sat Mar  7 09:20:59 PST 2020,1583601659
Oman,16,0,,,2,Sat Mar  7 09:20:59 PST 2020,1583601659
Denmark,15,0,,,,Sat Mar  7 09:20:59 PST 2020,1583601659
Ecuador,14,0,,1,,Sat Mar  7 09:20:59 PST 2020,1583601659
Brazil,13,0,,,,Sat Mar  7 09:20:59 PST 2020,1583601659
