OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
China,80860,3213,3032,,67490,Thu Mar 19 22:41:27 PDT 2020,1584682887
Italy,27980,2158,1851,,2749,Thu Mar 19 22:41:27 PDT 2020,1584682887
Iran,14991,853,,,4996,Thu Mar 19 22:41:27 PDT 2020,1584682887
Spain,9940,342,432,,530,Thu Mar 19 22:41:27 PDT 2020,1584682887
South Korea,8236,75,,36,1137,Thu Mar 19 22:41:27 PDT 2020,1584682887
Germany,7272,14,,2,60,Thu Mar 19 22:41:27 PDT 2020,1584682887
France,6633,148,300,,12,Thu Mar 19 22:41:27 PDT 2020,1584682887
United States,4289,71,60,4,9,Thu Mar 19 22:41:27 PDT 2020,1584682887
Switzerland,2200,14,,,4,Thu Mar 19 22:41:27 PDT 2020,1584682887
United Kingdom,1543,55,20,,18,Thu Mar 19 22:41:27 PDT 2020,1584682887
Netherlands,1413,24,,45,2,Thu Mar 19 22:41:27 PDT 2020,1584682887
Norway,1256,3,,,,Thu Mar 19 22:41:27 PDT 2020,1584682887
Belgium,1085,5,53,,1,Thu Mar 19 22:41:27 PDT 2020,1584682887
Sweden,1032,3,,,,Thu Mar 19 22:41:27 PDT 2020,1584682887
Austria,959,1,,,6,Thu Mar 19 22:41:27 PDT 2020,1584682887
Denmark,932,1,,,,Thu Mar 19 22:41:27 PDT 2020,1584682887
Japan,818,24,32,,59,Thu Mar 19 22:41:27 PDT 2020,1584682887
Diamond Princess,697,7,14,,245,Thu Mar 19 22:41:27 PDT 2020,1584682887
Malaysia,553,0,5,,42,Thu Mar 19 22:41:27 PDT 2020,1584682887
Qatar,401,0,,,4,Thu Mar 19 22:41:27 PDT 2020,1584682887
Canada,373,4,,1,11,Thu Mar 19 22:41:27 PDT 2020,1584682887
Australia,360,5,,,27,Thu Mar 19 22:41:27 PDT 2020,1584682887
Greece,331,4,5,,10,Thu Mar 19 22:41:27 PDT 2020,1584682887
Portugal,331,1,18,,2,Thu Mar 19 22:41:27 PDT 2020,1584682887
Czech Republic,298,0,2,0,0,Thu Mar 19 22:41:27 PDT 2020,1584682887
Israel,277,0,4,,4,Thu Mar 19 22:41:27 PDT 2020,1584682887
Finland,272,0,,,1,Thu Mar 19 22:41:27 PDT 2020,1584682887
Singapore,226,0,,13,105,Thu Mar 19 22:41:27 PDT 2020,1584682887
Bahrain,221,1,,1,77,Thu Mar 19 22:41:27 PDT 2020,1584682887
