OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80651,3070,5489,,55404,Sat Mar  7 14:47:37 PST 2020,1583621257
South Korea,7041,48,,36,118,Sat Mar  7 14:47:37 PST 2020,1583621257
Iran,5823,145,,,1669,Sat Mar  7 14:47:37 PST 2020,1583621257
Italy,5883,233,462,,589,Sat Mar  7 14:47:37 PST 2020,1583621257
Germany,800,0,,2,17,Sat Mar  7 14:47:37 PST 2020,1583621257
Diamond Princess,696,7,33,,40,Sat Mar  7 14:47:37 PST 2020,1583621257
France,949,16,21,,12,Sat Mar  7 14:47:37 PST 2020,1583621257
Spain,500,10,11,,30,Sat Mar  7 14:47:37 PST 2020,1583621257
Japan,461,6,29,,10,Sat Mar  7 14:47:37 PST 2020,1583621257
United States,410,19,2,6,9,Sat Mar  7 14:47:37 PST 2020,1583621257
Switzerland,264,1,,,3,Sat Mar  7 14:47:37 PST 2020,1583621257
United Kingdom,209,2,,,12,Sat Mar  7 14:47:37 PST 2020,1583621257
Sweden,161,0,,,,Sat Mar  7 14:47:37 PST 2020,1583621257
Singapore,138,0,,8,90,Sat Mar  7 14:47:37 PST 2020,1583621257
Netherlands,188,1,1,,,Sat Mar  7 14:47:37 PST 2020,1583621257
Norway,156,0,,,,Sat Mar  7 14:47:37 PST 2020,1583621257
Belgium,169,0,1,,1,Sat Mar  7 14:47:37 PST 2020,1583621257
Hong Kong,108,2,2,4,51,Sat Mar  7 14:47:37 PST 2020,1583621257
Malaysia,93,0,,,23,Sat Mar  7 14:47:37 PST 2020,1583621257
Austria,79,0,,,,Sat Mar  7 14:47:37 PST 2020,1583621257
Australia,74,2,,,22,Sat Mar  7 14:47:37 PST 2020,1583621257
Greece,66,0,1,,,Sat Mar  7 14:47:37 PST 2020,1583621257
Bahrain,62,0,,,6,Sat Mar  7 14:47:37 PST 2020,1583621257
Kuwait,61,0,0,0,0,Sat Mar  7 14:47:37 PST 2020,1583621257
Canada,60,0,,1,8,Sat Mar  7 14:47:37 PST 2020,1583621257
Iceland,50,0,,,,Sat Mar  7 14:47:37 PST 2020,1583621257
Egypt,48,0,,,1,Sat Mar  7 14:47:37 PST 2020,1583621257
Thailand,47,1,1,,31,Sat Mar  7 14:47:37 PST 2020,1583621257
Iraq,46,3,,,,Sat Mar  7 14:47:37 PST 2020,1583621257
Taiwan,45,1,0,0,12,Sat Mar  7 14:47:37 PST 2020,1583621257
UAE,45,0,2,,7,Sat Mar  7 14:47:37 PST 2020,1583621257
India,34,0,,,3,Sat Mar  7 14:47:37 PST 2020,1583621257
Portugal,21,0,,,,Sat Mar  7 14:47:37 PST 2020,1583621257
Vietnam,20,0,,,16,Sat Mar  7 14:47:37 PST 2020,1583621257
Czech Republic,19,0,0,0,0,Sat Mar  7 14:47:37 PST 2020,1583621257
Finland,19,0,,,1,Sat Mar  7 14:47:37 PST 2020,1583621257
Ireland,19,0,,,,Sat Mar  7 14:47:37 PST 2020,1583621257
Algeria,17,0,,,,Sat Mar  7 14:47:37 PST 2020,1583621257
Israel,17,0,,,,Sat Mar  7 14:47:37 PST 2020,1583621257
Brazil,17,0,,,,Sat Mar  7 14:47:37 PST 2020,1583621257
San Marino,16,1,3,,,Sat Mar  7 14:47:37 PST 2020,1583621257
Lebanon,16,0,,1,,Sat Mar  7 14:47:37 PST 2020,1583621257
Oman,16,0,,,2,Sat Mar  7 14:47:37 PST 2020,1583621257
Denmark,15,0,,,,Sat Mar  7 14:47:37 PST 2020,1583621257
Ecuador,14,0,,1,,Sat Mar  7 14:47:37 PST 2020,1583621257
Romania,13,0,,,3,Sat Mar  7 14:47:37 PST 2020,1583621257
Qatar,12,0,,,,Sat Mar  7 14:47:37 PST 2020,1583621257
Macau,10,0,,,6,Sat Mar  7 14:47:37 PST 2020,1583621257
Croatia,10,0,,,,Sat Mar  7 14:47:37 PST 2020,1583621257
Georgia,9,0,1,,,Sat Mar  7 14:47:37 PST 2020,1583621257
Argentina,9,1,,,,Sat Mar  7 14:47:37 PST 2020,1583621257
Saudi Arabia,7,0,,,,Sat Mar  7 14:47:37 PST 2020,1583621257
Belarus,6,0,,,,Sat Mar  7 14:47:37 PST 2020,1583621257
Azerbaijan,6,0,,,,Sat Mar  7 14:47:37 PST 2020,1583621257
