china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
inside,Hubei province(includes Wuhan),67466,2902,5788,,40479,Thu Mar  5 16:49:47 PST 2020,1583455787
inside,Guangdong province,1350,7,12,19,1159,Thu Mar  5 16:49:47 PST 2020,1583455787
inside,Henan province,1272,22,3,2,1234,Thu Mar  5 16:49:47 PST 2020,1583455787
inside,Zhejiang province,1213,1,3,3,1107,Thu Mar  5 16:49:47 PST 2020,1583455787
inside,Hunan province,1018,4,15,,913,Thu Mar  5 16:49:47 PST 2020,1583455787
inside,Beijing,422,8,,,298,Thu Mar  5 16:49:47 PST 2020,1583455787
inside,Shanghai,338,3,,9,298,Thu Mar  5 16:49:47 PST 2020,1583455787
inside,Other regions,7334,65,100+,,,Thu Mar  5 16:49:47 PST 2020,1583455787
inside,CHINA TOTAL,80413,3012,5952,,52045,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,South Korea,6088,42,27,25,88,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,Italy,3858,148,351,,414,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,Iran,3513,108,,,552,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,Diamond Princess,696,6,34,,40,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,France,423,7,23,,12,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,Germany,400,0,,2,17,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,Japan,350,6,29,,10,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,Spain,248,3,7,,2,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,United States,207,12,2,6,9,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,Singapore,117,0,,7,81,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,United Kingdom,116,1,,,8,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,Hong Kong,105,2,2,4,36,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,Switzerland,80,1,,,,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,Norway,72,0,,,,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,Sweden,90,0,,,,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,Netherlands,82,0,1,,,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,Australia,60,2,,,22,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,Kuwait,58,0,0,0,0,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,Malaysia,55,0,,,22,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,Belgium,50,0,1,,1,Thu Mar  5 16:49:47 PST 2020,1583455787
outside,Bahrain,49,0,,,1,Thu Mar  5 16:49:47 PST 2020,1583455787
