china,location,Cases,Deaths,Notes,date2,unixtime
inside,Hubei province (includes Wuhan),67217,2834,"6,593 serious",Tue Mar  3 08:14:47 PST 2020,1583252087
inside,Guangdong province,1349,7,"17 serious, 20 critical",Tue Mar  3 08:14:47 PST 2020,1583252087
inside,Henan province,1272,22,"7 serious, 4 critical",Tue Mar  3 08:14:47 PST 2020,1583252087
inside,Zhejiang province,1205,1,"8 serious, 8 critical",Tue Mar  3 08:14:47 PST 2020,1583252087
inside,Hunan province,1018,4,18 serious,Tue Mar  3 08:14:47 PST 2020,1583252087
inside,Beijing,413,8,,Tue Mar  3 08:14:47 PST 2020,1583252087
inside,Shanghai,337,3,9 serious,Tue Mar  3 08:14:47 PST 2020,1583252087
inside,Other regions,7323,64,100+ serious,Tue Mar  3 08:14:47 PST 2020,1583252087
inside,Undisclosed,17,0,,Tue Mar  3 08:14:47 PST 2020,1583252087
inside,TOTAL,80151,2943,"6,806 serious47,204 recovered587 suspected",Tue Mar  3 08:14:47 PST 2020,1583252087
outside,South Korea,5186,34,"34 serious, 11 critical, 26 recovered",Tue Mar  3 08:14:47 PST 2020,1583252087
outside,Italy,2036,52,"140 serious, 149 recovered",Tue Mar  3 08:14:47 PST 2020,1583252087
outside,Diamond Princess,706,6,"36 serious, 10 recovered",Tue Mar  3 08:14:47 PST 2020,1583252087
outside,Iran,2336,77,291 recovered,Tue Mar  3 08:14:47 PST 2020,1583252087
outside,Japan,274,6,"23 serious, 43 recovered",Tue Mar  3 08:14:47 PST 2020,1583252087
outside,Singapore,108,0,"6 critical, 78 recovered",Tue Mar  3 08:14:47 PST 2020,1583252087
outside,Hong Kong,100,2,"4 critical, 2 serious, 36 recovered",Tue Mar  3 08:14:47 PST 2020,1583252087
outside,Germany,165,0,"2 critical, 16 recovered",Tue Mar  3 08:14:47 PST 2020,1583252087
outside,United States,103,6,"2 serious, 5 critical, 9 recovered",Tue Mar  3 08:14:47 PST 2020,1583252087
outside,France,191,3,"8 serious, 12 recovered",Tue Mar  3 08:14:47 PST 2020,1583252087
outside,Spain,120,0,"5 critical, 2 recovered",Tue Mar  3 08:14:47 PST 2020,1583252087
outside,Kuwait,56,0,,Tue Mar  3 08:14:47 PST 2020,1583252087
