OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80793,3169,4257,,62793,Wed Mar 11 22:15:13 PDT 2020,1583990113
Italy,12462,827,1028,,1045,Wed Mar 11 22:15:13 PDT 2020,1583990113
Iran,9000,354,,,2959,Wed Mar 11 22:15:13 PDT 2020,1583990113
South Korea,7869,66,,36,333,Wed Mar 11 22:15:13 PDT 2020,1583990113
France,2281,48,105,,12,Wed Mar 11 22:15:13 PDT 2020,1583990113
Spain,2277,55,126,,183,Wed Mar 11 22:15:13 PDT 2020,1583990113
Germany,1966,3,,2,25,Wed Mar 11 22:15:13 PDT 2020,1583990113
United States,1189,36,2,6,9,Wed Mar 11 22:15:13 PDT 2020,1583990113
Diamond Princess,696,7,14,,245,Wed Mar 11 22:15:13 PDT 2020,1583990113
Switzerland,642,4,,,4,Wed Mar 11 22:15:13 PDT 2020,1583990113
Norway,629,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Japan,638,16,26,,59,Wed Mar 11 22:15:13 PDT 2020,1583990113
Denmark*,516,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Netherlands,503,5,1,,2,Wed Mar 11 22:15:13 PDT 2020,1583990113
Sweden,500,1,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
United Kingdom,456,8,,,12,Wed Mar 11 22:15:13 PDT 2020,1583990113
Belgium,314,3,,,1,Wed Mar 11 22:15:13 PDT 2020,1583990113
Qatar,262,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Austria,246,0,,,4,Wed Mar 11 22:15:13 PDT 2020,1583990113
Bahrain,195,0,,1,35,Wed Mar 11 22:15:13 PDT 2020,1583990113
Singapore,178,0,,9,96,Wed Mar 11 22:15:13 PDT 2020,1583990113
Malaysia,149,0,2,,26,Wed Mar 11 22:15:13 PDT 2020,1583990113
Hong Kong,130,2,2,4,59,Wed Mar 11 22:15:13 PDT 2020,1583990113
Australia,139,3,,,24,Wed Mar 11 22:15:13 PDT 2020,1583990113
Canada,109,1,,1,9,Wed Mar 11 22:15:13 PDT 2020,1583990113
Greece,99,0,2,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Israel,97,0,1,,3,Wed Mar 11 22:15:13 PDT 2020,1583990113
Iceland,85,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Egypt,67,1,,,27,Wed Mar 11 22:15:13 PDT 2020,1583990113
UAE,74,0,2,,17,Wed Mar 11 22:15:13 PDT 2020,1583990113
Kuwait,72,0,2,1,2,Wed Mar 11 22:15:13 PDT 2020,1583990113
Thailand,70,1,1,,35,Wed Mar 11 22:15:13 PDT 2020,1583990113
Czech Republic,94,0,0,0,0,Wed Mar 11 22:15:13 PDT 2020,1583990113
San Marino,62,2,5,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Lebanon,61,2,,3,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Iraq,60,5,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
India,60,0,,,4,Wed Mar 11 22:15:13 PDT 2020,1583990113
Finland,59,0,,,1,Wed Mar 11 22:15:13 PDT 2020,1583990113
Portugal,59,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Brazil,52,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Philippines,49,2,1,,2,Wed Mar 11 22:15:13 PDT 2020,1583990113
Taiwan,48,1,0,0,17,Wed Mar 11 22:15:13 PDT 2020,1583990113
Saudi Arabia,45,0,,,1,Wed Mar 11 22:15:13 PDT 2020,1583990113
Ireland,43,1,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Vietnam,39,0,,,16,Wed Mar 11 22:15:13 PDT 2020,1583990113
Slovenia,31,0,0,0,0,Wed Mar 11 22:15:13 PDT 2020,1583990113
Indonesia,34,1,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Romania,32,0,,,6,Wed Mar 11 22:15:13 PDT 2020,1583990113
Poland,31,0,2,0,0,Wed Mar 11 22:15:13 PDT 2020,1583990113
Palestine,30,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Costa Rica,22,0,1,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Algeria,20,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Pakistan,19,0,,,2,Wed Mar 11 22:15:13 PDT 2020,1583990113
Chile,17,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Oman,16,0,,,2,Wed Mar 11 22:15:13 PDT 2020,1583990113
Russia,15,0,,,3,Wed Mar 11 22:15:13 PDT 2020,1583990113
Ecuador,15,0,,1,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Georgia,15,0,1,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
South Africa,13,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Argentina,12,1,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Croatia,12,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Serbia,12,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Albania,12,1,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Macau,10,0,,,6,Wed Mar 11 22:15:13 PDT 2020,1583990113
Estonia,10,0,0,0,0,Wed Mar 11 22:15:13 PDT 2020,1583990113
Hungary,9,0,0,0,0,Wed Mar 11 22:15:13 PDT 2020,1583990113
Colombia,9,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Panama,8,1,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Maldives,8,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Bosnia,7,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Mexico,7,0,1,,4,Wed Mar 11 22:15:13 PDT 2020,1583990113
Peru,7,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Afghanistan,7,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Luxembourg,7,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
North Macedonia,7,0,0,0,0,Wed Mar 11 22:15:13 PDT 2020,1583990113
Slovakia,7,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Bulgaria,7,1,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Tunisia,6,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Belarus,6,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Azerbaijan,6,0,,,3,Wed Mar 11 22:15:13 PDT 2020,1583990113
Latvia,6,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Cyprus,6,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Morocco,6,1,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
New Zealand,5,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Dominican Republic,5,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Paraguay,5,0,1,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Malta,5,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Senegal,4,0,0,0,0,Wed Mar 11 22:15:13 PDT 2020,1583990113
Bangladesh,3,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Lithuania,3,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Cambodia,3,0,,,1,Wed Mar 11 22:15:13 PDT 2020,1583990113
Moldova,3,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Honduras,2,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Cameroon,2,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Nigeria,2,0,0,0,0,Wed Mar 11 22:15:13 PDT 2020,1583990113
Sri Lanka,2,0,,,1,Wed Mar 11 22:15:13 PDT 2020,1583990113
Jamaica,2,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Togo,1,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Nepal,1,0,,,1,Wed Mar 11 22:15:13 PDT 2020,1583990113
Monaco,1,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Ukraine,1,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Jordan,1,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Andorra,1,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Armenia,1,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Liechtenstein,1,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Bhutan,1,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Gibraltar,1,0,1,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Vatican City,1,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Turkey,1,0,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
Queue,730,,,,,Wed Mar 11 22:15:13 PDT 2020,1583990113
