OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80651,3070,5489,,55404,Fri Mar  6 19:48:27 PST 2020,1583552907
South Korea,6767,44,27,25,108,Fri Mar  6 19:48:27 PST 2020,1583552907
Iran,4747,124,,,913,Fri Mar  6 19:48:27 PST 2020,1583552907
Italy,4636,197,462,,523,Fri Mar  6 19:48:27 PST 2020,1583552907
Diamond Princess,696,6,34,,40,Fri Mar  6 19:48:27 PST 2020,1583552907
Germany,670,0,,2,17,Fri Mar  6 19:48:27 PST 2020,1583552907
France,613,9,23,,12,Fri Mar  6 19:48:27 PST 2020,1583552907
Spain,402,5,7,,2,Fri Mar  6 19:48:27 PST 2020,1583552907
Japan,350,6,29,,10,Fri Mar  6 19:48:27 PST 2020,1583552907
United States,326,16,2,6,9,Fri Mar  6 19:48:27 PST 2020,1583552907
Switzerland,210,1,,,3,Fri Mar  6 19:48:27 PST 2020,1583552907
United Kingdom,164,1,,,12,Fri Mar  6 19:48:27 PST 2020,1583552907
Sweden,137,0,,,,Fri Mar  6 19:48:27 PST 2020,1583552907
Singapore,130,0,,9,82,Fri Mar  6 19:48:27 PST 2020,1583552907
Netherlands,128,1,1,,,Fri Mar  6 19:48:27 PST 2020,1583552907
Norway,127,0,,,,Fri Mar  6 19:48:27 PST 2020,1583552907
Belgium,109,0,1,,1,Fri Mar  6 19:48:27 PST 2020,1583552907
Hong Kong,108,2,2,4,51,Fri Mar  6 19:48:27 PST 2020,1583552907
Malaysia,83,0,,,23,Fri Mar  6 19:48:27 PST 2020,1583552907
Austria,66,0,,,,Fri Mar  6 19:48:27 PST 2020,1583552907
Australia,61,2,,,22,Fri Mar  6 19:48:27 PST 2020,1583552907
Kuwait,58,0,0,0,0,Fri Mar  6 19:48:27 PST 2020,1583552907
Bahrain,56,0,,,1,Fri Mar  6 19:48:27 PST 2020,1583552907
Canada,54,0,,1,8,Fri Mar  6 19:48:27 PST 2020,1583552907
Thailand,47,1,1,,31,Fri Mar  6 19:48:27 PST 2020,1583552907
Iraq,46,3,,,,Fri Mar  6 19:48:27 PST 2020,1583552907
Taiwan,45,1,0,0,12,Fri Mar  6 19:48:27 PST 2020,1583552907
Greece,45,0,1,,,Fri Mar  6 19:48:27 PST 2020,1583552907
Iceland,45,0,,,,Fri Mar  6 19:48:27 PST 2020,1583552907
India,31,0,,,3,Fri Mar  6 19:48:27 PST 2020,1583552907
UAE,43,0,2,,7,Fri Mar  6 19:48:27 PST 2020,1583552907
Czech Republic,19,0,0,0,0,Fri Mar  6 19:48:27 PST 2020,1583552907
Ireland,18,0,,,,Fri Mar  6 19:48:27 PST 2020,1583552907
Algeria,17,0,,,,Fri Mar  6 19:48:27 PST 2020,1583552907
Israel,17,0,,,,Fri Mar  6 19:48:27 PST 2020,1583552907
Vietnam,17,0,,,16,Fri Mar  6 19:48:27 PST 2020,1583552907
