china,location,Cases,Deaths,Notes,date2,unixtime
inside,Hubei province (includes Wuhan),67103,2803,"6,872 serious",Mon Mar  2 11:11:02 PST 2020,1583176262
inside,Guangdong province,1349,7,"17 serious, 20 critical",Mon Mar  2 11:11:02 PST 2020,1583176262
inside,Henan province,1272,22,"7 serious, 4 critical",Mon Mar  2 11:11:02 PST 2020,1583176262
inside,Zhejiang province,1205,1,"8 serious, 8 critical",Mon Mar  2 11:11:02 PST 2020,1583176262
inside,Hunan province,1018,4,18 serious,Mon Mar  2 11:11:02 PST 2020,1583176262
inside,Beijing,413,8,,Mon Mar  2 11:11:02 PST 2020,1583176262
inside,Shanghai,337,3,9 serious,Mon Mar  2 11:11:02 PST 2020,1583176262
inside,Other regions,7323,64,100+ serious,Mon Mar  2 11:11:02 PST 2020,1583176262
inside,TOTAL,80026,2912,"7,110 serious44,462 recovered715 suspected",Mon Mar  2 11:11:02 PST 2020,1583176262
outside,South Korea,4335,28,"34 serious, 17 critical, 26 recovered",Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Italy,2036,52,"140 serious, 149 recovered",Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Diamond Princess,705,6,"36 serious, 10 recovered",Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Iran,1501,66,291 recovered,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Japan,274,6,"19 serious, 32 recovered",Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Singapore,108,0,"6 critical, 78 recovered",Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Hong Kong,100,2,"4 critical, 2 serious, 36 recovered",Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Germany,150,0,"2 critical, 16 recovered",Mon Mar  2 11:11:02 PST 2020,1583176262
outside,United States,92,2,"2 serious, 6 critical, 9 recovered",Mon Mar  2 11:11:02 PST 2020,1583176262
outside,France,191,3,"8 serious, 12 recovered",Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Spain,120,0,"5 critical, 2 recovered",Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Kuwait,56,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Thailand,43,1,"1 serious, 30 recovered",Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Taiwan,40,1,5 recovered,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Bahrain,49,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Malaysia,29,0,22 recovered,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Australia,30,1,15 recovered,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,United Kingdom,40,0,8 recovered,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,UAE,21,0,"2 serious, 5 recovered",Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Vietnam,16,0,16 recovered,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Canada,24,0,3 recovered,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Sweden,15,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Macau,10,0,6 recovered,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Iraq,26,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Israel,10,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Oman,6,0,2 recovered,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Philippines,3,1,2 recovered,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,India,5,0,3 recovered,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Finland,6,0,1 recovered,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Russia,3,0,2 recovered,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Nepal,1,0,1 recovered,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Cambodia,1,0,1 recovered,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Sri Lanka,1,0,1 recovered,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Belgium,8,0,1 recovered,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Egypt,2,0,1 recovered,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Lebanon,13,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Afghanistan,1,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Austria,18,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Croatia,8,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Switzerland,24,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Algeria,3,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Brazil,2,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Greece,7,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Pakistan,4,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,North Macedonia,1,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Georgia,3,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Norway,25,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Romania,3,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Denmark,4,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Estonia,1,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Netherlands,18,0,1 critical,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,San Marino,8,1,1 serious,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Nigeria,1,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Lithuania,1,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,New Zealand,1,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Belarus,1*,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Mexico,5,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Azerbaijan,3,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Iceland,3,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Monaco,1,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Qatar,7,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Ecuador,6,0,1 critical,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Luxembourg,1,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Ireland,1,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Czech Republic,3,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Dominican Republic,1,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Armenia,1,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Indonesia,2,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Andorra,1,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Portugal,2,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Jordan,1,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Tunisia,1,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Saudi Arabia,1,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Senegal,1,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,Latvia,1,0,,Mon Mar  2 11:11:02 PST 2020,1583176262
outside,TOTAL,10246,170,287 serious/critical,Mon Mar  2 11:11:02 PST 2020,1583176262
