OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80813,3176,4020,,64111,Thu Mar 12 22:24:29 PDT 2020,1584077069
Italy,15113,1016,1153,,1258,Thu Mar 12 22:24:29 PDT 2020,1584077069
Iran,10075,429,,,2959,Thu Mar 12 22:24:29 PDT 2020,1584077069
South Korea,7979,67,,36,510,Thu Mar 12 22:24:29 PDT 2020,1584077069
Spain,3146,67,190,,189,Thu Mar 12 22:24:29 PDT 2020,1584077069
France,2876,61,129,,12,Thu Mar 12 22:24:29 PDT 2020,1584077069
Germany,2745,6,,2,25,Thu Mar 12 22:24:29 PDT 2020,1584077069
United States,1336,36,2,6,9,Thu Mar 12 22:24:29 PDT 2020,1584077069
Switzerland,854,7,,,4,Thu Mar 12 22:24:29 PDT 2020,1584077069
Norway,800,1,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Diamond Princess,696,7,14,,245,Thu Mar 12 22:24:29 PDT 2020,1584077069
Japan,690,19,29,,59,Thu Mar 12 22:24:29 PDT 2020,1584077069
Sweden,687,1,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Denmark*,617,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Netherlands,614,5,1,,2,Thu Mar 12 22:24:29 PDT 2020,1584077069
United Kingdom,590,10,20,,12,Thu Mar 12 22:24:29 PDT 2020,1584077069
Belgium,399,3,,,1,Thu Mar 12 22:24:29 PDT 2020,1584077069
Austria,302,1,,,4,Thu Mar 12 22:24:29 PDT 2020,1584077069
Qatar,262,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Bahrain,195,0,,1,35,Thu Mar 12 22:24:29 PDT 2020,1584077069
Singapore,178,0,,9,96,Thu Mar 12 22:24:29 PDT 2020,1584077069
Malaysia,149,0,2,,26,Thu Mar 12 22:24:29 PDT 2020,1584077069
Australia,156,3,,,26,Thu Mar 12 22:24:29 PDT 2020,1584077069
Hong Kong,130,2,2,4,59,Thu Mar 12 22:24:29 PDT 2020,1584077069
Canada,109,1,,1,11,Thu Mar 12 22:24:29 PDT 2020,1584077069
Israel,100,0,1,,3,Thu Mar 12 22:24:29 PDT 2020,1584077069
Greece,99,1,2,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Czech Republic,94,0,0,0,0,Thu Mar 12 22:24:29 PDT 2020,1584077069
Iceland,85,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Kuwait,80,0,4,,5,Thu Mar 12 22:24:29 PDT 2020,1584077069
UAE,74,0,2,,20,Thu Mar 12 22:24:29 PDT 2020,1584077069
India,73,0,,,4,Thu Mar 12 22:24:29 PDT 2020,1584077069
Iraq,71,8,,,15,Thu Mar 12 22:24:29 PDT 2020,1584077069
Thailand,70,1,1,,35,Thu Mar 12 22:24:29 PDT 2020,1584077069
Egypt,67,1,,,27,Thu Mar 12 22:24:29 PDT 2020,1584077069
San Marino,62,2,5,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Lebanon,61,3,,3,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Finland,59,0,,,1,Thu Mar 12 22:24:29 PDT 2020,1584077069
Portugal,59,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Slovenia,57,0,0,0,0,Thu Mar 12 22:24:29 PDT 2020,1584077069
Brazil,52,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Philippines,52,2,1,,2,Thu Mar 12 22:24:29 PDT 2020,1584077069
Taiwan,49,1,0,0,20,Thu Mar 12 22:24:29 PDT 2020,1584077069
Romania,48,0,,,6,Thu Mar 12 22:24:29 PDT 2020,1584077069
Poland,47,0,2,0,0,Thu Mar 12 22:24:29 PDT 2020,1584077069
Saudi Arabia,45,0,,,1,Thu Mar 12 22:24:29 PDT 2020,1584077069
Ireland,43,1,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Vietnam,39,0,,,16,Thu Mar 12 22:24:29 PDT 2020,1584077069
Indonesia,34,1,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Russia,34,0,,,3,Thu Mar 12 22:24:29 PDT 2020,1584077069
Palestine,30,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Algeria,24,1,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Georgia,24,0,1,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Chile,23,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Costa Rica,22,0,1,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Argentina,21,1,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Pakistan,19,0,,,2,Thu Mar 12 22:24:29 PDT 2020,1584077069
Croatia,19,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Serbia,19,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Luxembourg,19,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Oman,18,0,0,0,9,Thu Mar 12 22:24:29 PDT 2020,1584077069
Peru,17,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Ecuador,17,0,,1,,Thu Mar 12 22:24:29 PDT 2020,1584077069
South Africa,17,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Latvia,16,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Albania,15,1,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Hungary,13,0,0,0,0,Thu Mar 12 22:24:29 PDT 2020,1584077069
Belarus,12,0,,,3,Thu Mar 12 22:24:29 PDT 2020,1584077069
Mexico,12,0,1,,4,Thu Mar 12 22:24:29 PDT 2020,1584077069
Azerbaijan,11,0,,,3,Thu Mar 12 22:24:29 PDT 2020,1584077069
Bosnia,11,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Macau,10,0,,,6,Thu Mar 12 22:24:29 PDT 2020,1584077069
Estonia,10,0,0,0,0,Thu Mar 12 22:24:29 PDT 2020,1584077069
Slovakia,10,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Colombia,9,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Panama,8,1,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Maldives,8,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Afghanistan,7,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
North Macedonia,7,0,0,0,0,Thu Mar 12 22:24:29 PDT 2020,1584077069
Bulgaria,7,1,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Malta,7,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Tunisia,7,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Cyprus,6,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Morocco,6,1,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
New Zealand,5,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Dominican Republic,5,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Paraguay,5,0,1,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Senegal,4,0,0,0,0,Thu Mar 12 22:24:29 PDT 2020,1584077069
Bangladesh,3,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Lithuania,3,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Cambodia,3,0,,,1,Thu Mar 12 22:24:29 PDT 2020,1584077069
Moldova,3,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Honduras,2,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Cameroon,2,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Nigeria,2,0,0,0,0,Thu Mar 12 22:24:29 PDT 2020,1584077069
Sri Lanka,2,0,,,1,Thu Mar 12 22:24:29 PDT 2020,1584077069
Jamaica,2,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Togo,1,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Nepal,1,0,,,1,Thu Mar 12 22:24:29 PDT 2020,1584077069
Monaco,1,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Ukraine,1,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Jordan,1,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Andorra,1,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Armenia,1,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Liechtenstein,1,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Bhutan,1,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Gibraltar,1,0,1,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Vatican City,1,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Turkey,1,0,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
Queue,2850,15,,,,Thu Mar 12 22:24:29 PDT 2020,1584077069
TOTAL,136449,4960,5585,63,69841,Thu Mar 12 22:24:29 PDT 2020,1584077069
