OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80651,3070,5489,,55404,Sat Mar  7 08:33:06 PST 2020,1583598786
South Korea,7041,48,,36,118,Sat Mar  7 08:33:06 PST 2020,1583598786
Iran,5823,145,,,1669,Sat Mar  7 08:33:06 PST 2020,1583598786
Italy,4636,197,462,,523,Sat Mar  7 08:33:06 PST 2020,1583598786
Diamond Princess,696,7,33,,40,Sat Mar  7 08:33:06 PST 2020,1583598786
Germany,718,0,,2,17,Sat Mar  7 08:33:06 PST 2020,1583598786
France,716,11,21,,12,Sat Mar  7 08:33:06 PST 2020,1583598786
Spain,500,10,11,,30,Sat Mar  7 08:33:06 PST 2020,1583598786
Japan,461,6,29,,10,Sat Mar  7 08:33:06 PST 2020,1583598786
United States,329,16,2,6,9,Sat Mar  7 08:33:06 PST 2020,1583598786
Switzerland,264,1,,,3,Sat Mar  7 08:33:06 PST 2020,1583598786
United Kingdom,206,2,,,12,Sat Mar  7 08:33:06 PST 2020,1583598786
Sweden,161,0,,,,Sat Mar  7 08:33:06 PST 2020,1583598786
Singapore,138,0,,8,90,Sat Mar  7 08:33:06 PST 2020,1583598786
Netherlands,188,1,1,,,Sat Mar  7 08:33:06 PST 2020,1583598786
Norway,136,0,,,,Sat Mar  7 08:33:06 PST 2020,1583598786
Belgium,169,0,1,,1,Sat Mar  7 08:33:06 PST 2020,1583598786
Hong Kong,108,2,2,4,51,Sat Mar  7 08:33:06 PST 2020,1583598786
Malaysia,83,0,,,23,Sat Mar  7 08:33:06 PST 2020,1583598786
Austria,79,0,,,,Sat Mar  7 08:33:06 PST 2020,1583598786
Australia,62,2,,,22,Sat Mar  7 08:33:06 PST 2020,1583598786
Kuwait,58,0,0,0,0,Sat Mar  7 08:33:06 PST 2020,1583598786
Bahrain,56,0,,,1,Sat Mar  7 08:33:06 PST 2020,1583598786
Canada,54,0,,1,8,Sat Mar  7 08:33:06 PST 2020,1583598786
Thailand,47,1,1,,31,Sat Mar  7 08:33:06 PST 2020,1583598786
Iraq,46,3,,,,Sat Mar  7 08:33:06 PST 2020,1583598786
Taiwan,45,1,0,0,12,Sat Mar  7 08:33:06 PST 2020,1583598786
Greece,45,0,1,,,Sat Mar  7 08:33:06 PST 2020,1583598786
Iceland,45,0,,,,Sat Mar  7 08:33:06 PST 2020,1583598786
India,31,0,,,3,Sat Mar  7 08:33:06 PST 2020,1583598786
UAE,43,0,2,,7,Sat Mar  7 08:33:06 PST 2020,1583598786
Czech Republic,19,0,0,0,0,Sat Mar  7 08:33:06 PST 2020,1583598786
Ireland,18,0,,,,Sat Mar  7 08:33:06 PST 2020,1583598786
Algeria,17,0,,,,Sat Mar  7 08:33:06 PST 2020,1583598786
Israel,17,0,,,,Sat Mar  7 08:33:06 PST 2020,1583598786
Vietnam,20,0,,,16,Sat Mar  7 08:33:06 PST 2020,1583598786
San Marino,16,1,3,,,Sat Mar  7 08:33:06 PST 2020,1583598786
Lebanon,16,0,,1,,Sat Mar  7 08:33:06 PST 2020,1583598786
Oman,16,0,,,2,Sat Mar  7 08:33:06 PST 2020,1583598786
Denmark,15,0,,,,Sat Mar  7 08:33:06 PST 2020,1583598786
